Sensitive Detector-Voxels. Total number of events, [mm]->centreX centreY centreZ HalfSizeX HalfSizeY HalfSizeZ minX maxX, minY maxY, minZ maxZ, Dx, Dy, Dz, nX, nY, nZ: 
3505	0	0	0	150	150	150	-150	150	-150	150	-150	150	1.5	1.5	1.5	100	100	100
Number of physical volumes: 2
G4_WATER	1
G4_Galactic	2
Phys Volume x [mm], y [mm], z [mm], ix, iy, iz, Dose [Gy], Dose2 [Gy^2], nEvents
1	-82.5	-55.5	-88.5	22	31	20	4.11333e-11	1.51343e-21	3
1	-82.5	-52.5	-148.5	22	32	0	8.07616e-14	6.52243e-27	1
1	-82.5	-7.5	-34.5	22	47	38	3.66302e-11	1.08853e-21	2
1	-82.5	-7.5	-31.5	22	47	39	3.18821e-12	1.01647e-23	1
1	-82.5	106.5	-49.5	22	85	33	7.96269e-10	7.49167e-20	10
1	-82.5	109.5	-43.5	22	86	35	5.78042e-11	2.80904e-21	2
1	-79.5	-82.5	-142.5	23	22	2	1.41393e-11	1.27872e-22	3
1	-79.5	-28.5	-148.5	23	40	0	3.18821e-12	1.01647e-23	1
1	-79.5	-7.5	139.5	23	47	96	8.27457e-12	3.78535e-23	2
1	-79.5	7.5	46.5	23	52	65	1.78292e-11	2.85206e-22	3
1	-79.5	16.5	55.5	23	55	68	8.33926e-11	5.2958e-21	2
1	-79.5	52.5	-82.5	23	67	22	5.00984e-10	4.6461e-20	7
1	-79.5	88.5	-55.5	23	79	31	2.52328e-10	2.32933e-20	5
1	-79.5	106.5	-46.5	23	85	34	3.581e-10	6.18258e-20	4
1	-76.5	-1.5	25.5	24	49	58	3.36367e-11	9.69459e-22	3
1	-76.5	7.5	-142.5	24	52	2	6.88768e-10	6.87365e-20	8
1	-76.5	43.5	-13.5	24	64	45	2.47567e-10	2.11098e-20	4
1	-76.5	52.5	-88.5	24	67	20	1.00036e-09	2.93234e-19	6
1	-76.5	52.5	-46.5	24	67	34	1.41308e-09	2.21305e-19	12
1	-76.5	109.5	-16.5	24	86	44	7.82551e-11	2.16796e-21	6
1	-73.5	-46.5	133.5	25	34	94	2.54932e-11	5.83125e-22	3
1	-73.5	-13.5	31.5	25	45	60	2.16696e-10	3.22671e-20	4
1	-73.5	40.5	-148.5	25	63	0	8.42033e-14	7.09019e-27	1
1	-73.5	49.5	-148.5	25	66	0	8.42033e-14	7.09019e-27	1
1	-73.5	49.5	112.5	25	66	87	1.34653e-10	1.44835e-20	3
1	-73.5	52.5	-46.5	25	67	34	5.62372e-10	1.15117e-19	3
1	-73.5	73.5	-22.5	25	74	42	2.9055e-09	8.67079e-19	16
1	-73.5	109.5	-46.5	25	86	34	7.01154e-11	4.04937e-21	3
1	-70.5	-10.5	-52.5	26	46	32	3.9652e-10	3.74499e-20	6
1	-70.5	-10.5	-49.5	26	46	33	1.56895e-10	1.08032e-20	6
1	-70.5	-1.5	22.5	26	49	57	2.44489e-10	2.58579e-20	4
1	-70.5	13.5	-55.5	26	54	31	1.61527e-10	1.52258e-20	4
1	-70.5	25.5	76.5	26	58	75	9.33088e-12	7.32281e-23	3
1	-70.5	100.5	4.5	26	83	51	6.51689e-10	4.24589e-19	2
1	-70.5	100.5	7.5	26	83	52	4.27272e-09	1.54383e-18	23
1	-67.5	43.5	-61.5	27	64	29	3.00884e-09	7.53316e-19	16
1	-67.5	46.5	-43.5	27	65	35	5.14113e-11	2.20769e-21	3
1	-64.5	-64.5	-22.5	28	28	42	5.38744e-10	5.28181e-20	7
1	-64.5	40.5	-37.5	28	63	37	1.1525e-10	1.16061e-20	3
1	-64.5	43.5	-70.5	28	64	26	1.89898e-09	3.59404e-18	2
1	-64.5	43.5	-67.5	28	64	27	2.00287e-09	4.01115e-18	2
1	-64.5	43.5	-64.5	28	64	28	5.61446e-09	1.1394e-17	5
1	-64.5	43.5	-61.5	28	64	29	2.91485e-09	1.6482e-18	10
1	-64.5	52.5	34.5	28	67	61	2.72048e-09	7.401e-18	1
1	-64.5	52.5	37.5	28	67	62	2.71547e-09	7.37379e-18	1
1	-64.5	52.5	40.5	28	67	63	3.15172e-09	2.874e-18	10
1	-64.5	55.5	40.5	28	68	63	1.07875e-09	1.1637e-18	1
1	-64.5	91.5	-19.5	28	80	43	4.24104e-11	1.59035e-21	3
1	-64.5	103.5	-10.5	28	84	46	2.14824e-09	4.13052e-19	14
1	-61.5	-82.5	-28.5	29	22	40	1.04354e-11	9.90618e-23	3
1	-61.5	-37.5	19.5	29	37	56	1.08534e-09	4.34518e-19	7
1	-61.5	-4.5	34.5	29	48	61	2.04377e-10	1.81764e-20	4
1	-61.5	13.5	-139.5	29	54	3	2.63994e-11	5.66883e-22	2
1	-61.5	31.5	118.5	29	60	89	2.31125e-10	2.35748e-20	4
1	-61.5	40.5	-148.5	29	63	0	3.18821e-12	1.01647e-23	1
1	-61.5	40.5	-142.5	29	63	2	2.82788e-09	7.99693e-18	1
1	-61.5	40.5	-136.5	29	63	4	1.87862e-09	1.98575e-18	6
1	-61.5	43.5	-139.5	29	64	3	2.00508e-09	4.02036e-18	1
1	-61.5	55.5	40.5	29	68	63	2.84471e-09	2.2083e-18	4
1	-61.5	55.5	43.5	29	68	64	3.34321e-09	1.08609e-18	15
1	-58.5	-79.5	-28.5	30	23	40	2.1254e-12	4.10471e-24	3
1	-58.5	19.5	58.5	30	56	69	1.26471e-09	2.57886e-19	9
1	-58.5	34.5	-133.5	30	61	5	2.72012e-09	6.16686e-19	17
1	-58.5	37.5	-133.5	30	62	5	3.41437e-09	2.49782e-18	5
1	-58.5	40.5	-148.5	30	63	0	8.42033e-14	7.09019e-27	1
1	-58.5	40.5	-136.5	30	63	4	2.86811e-09	2.69299e-18	8
1	-58.5	76.5	-31.5	30	75	39	8.73286e-10	2.50256e-19	6
1	-55.5	-82.5	-19.5	31	22	43	2.24613e-09	5.04473e-18	2
1	-55.5	-82.5	-16.5	31	22	44	1.48871e-09	2.21627e-18	1
1	-55.5	-82.5	-13.5	31	22	45	8.09011e-09	4.0293e-18	35
1	-55.5	-37.5	58.5	31	37	69	2.26538e-10	5.13196e-20	1
1	-55.5	-37.5	61.5	31	37	70	1.97232e-09	4.06549e-19	12
1	-55.5	13.5	-145.5	31	54	1	9.65759e-10	9.32691e-19	1
1	-55.5	13.5	-142.5	31	54	2	4.65505e-09	2.72249e-18	15
1	-52.5	-25.5	-10.5	32	41	46	1.78302e-11	2.15278e-22	3
1	-52.5	13.5	-145.5	32	54	1	4.93095e-09	8.46135e-18	3
1	-52.5	13.5	46.5	32	54	65	1.11174e-09	1.15961e-19	11
1	-52.5	40.5	-148.5	32	63	0	8.42033e-14	7.09019e-27	1
1	-52.5	67.5	-148.5	32	72	0	1.7345e-13	3.00851e-26	1
1	-52.5	88.5	-148.5	32	79	0	8.42033e-14	7.09019e-27	1
1	-49.5	-109.5	-31.5	33	13	39	1.71301e-10	1.50468e-20	3
1	-49.5	-70.5	-148.5	33	26	0	8.42033e-14	7.09019e-27	1
1	-49.5	-31.5	-148.5	33	39	0	1.7345e-13	3.00851e-26	1
1	-49.5	10.5	-145.5	33	53	1	2.078e-09	4.31807e-18	1
1	-49.5	19.5	-94.5	33	56	18	4.62074e-10	4.54521e-20	5
1	-49.5	64.5	-28.5	33	71	40	7.01142e-12	4.60849e-23	3
1	-46.5	-64.5	-28.5	34	28	40	3.55807e-12	1.14857e-23	2
1	-46.5	-34.5	16.5	34	38	55	1.76319e-09	2.10094e-19	19
1	-46.5	-31.5	13.5	34	39	54	3.10483e-09	9.63888e-18	2
1	-46.5	-22.5	-22.5	34	42	42	1.87133e-11	2.86415e-22	3
1	-46.5	10.5	-145.5	34	53	1	4.89172e-09	1.20423e-17	3
1	-46.5	34.5	-70.5	34	61	26	1.43229e-09	2.05121e-18	2
1	-46.5	79.5	-19.5	34	76	43	2.47593e-11	4.12243e-22	3
1	-43.5	-91.5	1.5	35	19	50	2.03573e-09	2.0746e-18	3
1	-43.5	-91.5	4.5	35	19	51	1.24188e-09	7.80851e-19	2
1	-43.5	-37.5	22.5	35	37	57	9.73631e-10	1.07329e-19	10
1	-43.5	-34.5	16.5	35	38	55	6.20346e-09	8.17758e-18	7
1	-43.5	-34.5	19.5	35	38	56	1.798e-09	1.62108e-18	2
1	-43.5	-34.5	22.5	35	38	57	6.80716e-10	1.23231e-19	4
1	-43.5	-4.5	-58.5	35	48	30	4.41227e-11	1.59847e-21	3
1	-43.5	10.5	-148.5	35	53	0	2.76425e-09	4.4431e-18	3
1	-43.5	34.5	-67.5	35	61	27	5.32739e-09	3.42913e-18	14
1	-43.5	34.5	-64.5	35	61	28	1.82291e-09	3.53611e-19	11
1	-43.5	55.5	-148.5	35	68	0	8.07616e-14	6.52243e-27	1
1	-43.5	55.5	-139.5	35	68	3	1.29891e-09	2.06259e-19	11
1	-43.5	58.5	-142.5	35	69	2	1.72257e-10	2.4429e-20	3
1	-43.5	79.5	-19.5	35	76	43	1.59712e-10	8.95637e-21	6
1	-43.5	82.5	-19.5	35	77	43	4.36317e-11	8.8274e-22	5
1	-40.5	-91.5	4.5	36	19	51	2.50722e-09	6.84868e-19	12
1	-40.5	-40.5	-37.5	36	36	37	5.19112e-11	2.34873e-21	2
1	-40.5	-34.5	-73.5	36	38	25	1.73598e-10	2.174e-20	3
1	-40.5	-34.5	19.5	36	38	56	2.15312e-09	1.30755e-18	4
1	-40.5	-34.5	22.5	36	38	57	8.99992e-10	2.73334e-19	3
1	-40.5	25.5	103.5	36	58	84	1.93589e-11	2.96004e-22	3
1	-40.5	31.5	-148.5	36	60	0	3.18821e-12	1.01647e-23	1
1	-40.5	97.5	-109.5	36	82	13	1.34644e-09	4.9439e-19	7
1	-37.5	-82.5	16.5	37	22	55	1.06919e-09	1.16887e-19	11
1	-37.5	-76.5	-148.5	37	24	0	1.7345e-13	3.00851e-26	1
1	-37.5	-37.5	25.5	37	37	58	5.5248e-09	3.05225e-17	2
1	-37.5	-37.5	34.5	37	37	61	2.78445e-09	7.75313e-18	1
1	-37.5	-37.5	37.5	37	37	62	2.20579e-09	4.86552e-18	1
1	-37.5	-37.5	40.5	37	37	63	2.38584e-09	2.58166e-18	8
1	-37.5	-37.5	43.5	37	37	64	3.15898e-09	5.32315e-18	2
1	-37.5	-25.5	-148.5	37	41	0	8.07616e-14	6.52243e-27	1
1	-37.5	-22.5	52.5	37	42	67	3.16616e-10	3.14654e-20	4
1	-37.5	-19.5	46.5	37	43	65	3.47187e-09	1.0947e-18	15
1	-37.5	10.5	-148.5	37	53	0	1.7345e-13	3.00851e-26	1
1	-37.5	10.5	-139.5	37	53	3	1.53145e-09	1.57266e-19	17
1	-37.5	31.5	-112.5	37	60	12	9.65232e-10	1.75108e-19	7
1	-37.5	31.5	16.5	37	60	55	3.02208e-09	1.10569e-18	16
1	-37.5	34.5	58.5	37	61	69	1.53206e-10	1.98664e-20	3
1	-37.5	52.5	-73.5	37	67	25	5.76207e-10	7.40882e-20	6
1	-37.5	61.5	-100.5	37	70	16	9.43813e-10	2.32342e-19	4
1	-37.5	64.5	-100.5	37	71	16	1.36547e-09	1.8159e-19	11
1	-37.5	70.5	73.5	37	73	74	1.30892e-10	1.46709e-20	2
1	-37.5	115.5	-100.5	37	88	16	5.41599e-11	2.59735e-21	2
1	-34.5	-73.5	-100.5	38	25	16	2.78412e-09	7.75131e-18	1
1	-34.5	-73.5	-97.5	38	25	17	4.76769e-09	5.54248e-18	15
1	-34.5	-73.5	-94.5	38	25	18	2.9423e-09	2.00226e-18	9
1	-34.5	-70.5	-148.5	38	26	0	8.42033e-14	7.09019e-27	1
1	-34.5	-70.5	-94.5	38	26	18	2.79071e-09	9.10238e-19	15
1	-34.5	-58.5	-91.5	38	30	19	1.7427e-09	3.037e-18	1
1	-34.5	-58.5	-88.5	38	30	20	3.30757e-09	1.6293e-18	16
1	-34.5	-55.5	-88.5	38	31	20	4.83812e-10	5.24582e-20	5
1	-34.5	-55.5	-85.5	38	31	21	1.77926e-09	3.27497e-19	12
1	-34.5	-37.5	31.5	38	37	60	5.4246e-09	1.86472e-17	11
1	-34.5	-37.5	43.5	38	37	64	1.04596e-09	7.22308e-19	2
1	-34.5	-37.5	46.5	38	37	65	4.68727e-09	1.81125e-18	17
1	-34.5	-28.5	1.5	38	40	50	6.84959e-10	1.06718e-19	7
1	-34.5	-25.5	16.5	38	41	55	3.42918e-09	9.18718e-19	20
1	-34.5	10.5	-67.5	38	53	27	5.58989e-12	3.03196e-23	2
1	-34.5	16.5	22.5	38	55	57	2.13635e-09	5.84389e-19	11
1	-34.5	19.5	22.5	38	56	57	1.31485e-09	6.03645e-19	3
1	-34.5	19.5	94.5	38	56	81	1.67968e-09	5.75392e-19	10
1	-34.5	31.5	-148.5	38	60	0	8.42033e-14	7.09019e-27	1
1	-34.5	31.5	-115.5	38	60	11	8.25328e-10	3.44827e-19	2
1	-34.5	31.5	-112.5	38	60	12	1.57633e-09	4.52627e-19	6
1	-34.5	34.5	-118.5	38	61	10	1.36492e-09	1.86278e-18	2
1	-34.5	34.5	-115.5	38	61	11	1.8243e-09	1.13593e-18	3
1	-34.5	34.5	55.5	38	61	68	1.34998e-09	2.11913e-19	9
1	-34.5	34.5	58.5	38	61	69	4.49105e-10	5.14458e-20	4
1	-34.5	34.5	70.5	38	61	73	3.78583e-10	8.69936e-20	4
1	-31.5	-58.5	-88.5	39	30	20	9.93234e-10	9.86513e-19	1
1	-31.5	-58.5	-40.5	39	30	36	4.1897e-10	4.44138e-20	4
1	-31.5	-55.5	-148.5	39	31	0	8.42033e-14	7.09019e-27	1
1	-31.5	-55.5	-88.5	39	31	20	1.7951e-09	1.55476e-18	3
1	-31.5	-55.5	-85.5	39	31	21	1.14674e-09	2.67913e-19	7
1	-31.5	-31.5	-148.5	39	39	0	3.18821e-12	1.01647e-23	1
1	-31.5	-31.5	13.5	39	39	54	1.66144e-11	2.48135e-22	2
1	-31.5	-25.5	-148.5	39	41	0	1.7345e-13	3.00851e-26	1
1	-31.5	-19.5	40.5	39	43	63	1.38919e-10	1.6119e-20	3
1	-31.5	-4.5	16.5	39	48	55	5.13281e-10	4.64482e-20	7
1	-31.5	1.5	-37.5	39	50	37	1.37386e-09	1.87079e-19	13
1	-31.5	10.5	-148.5	39	53	0	8.36518e-11	6.14518e-21	3
1	-31.5	22.5	52.5	39	57	67	1.65868e-09	4.32035e-19	8
1	-31.5	25.5	-148.5	39	58	0	3.18821e-12	1.01647e-23	1
1	-31.5	25.5	46.5	39	58	65	1.28284e-09	1.64547e-18	2
1	-31.5	25.5	52.5	39	58	67	1.59999e-09	8.57769e-19	3
1	-31.5	28.5	121.5	39	59	90	5.31715e-12	1.31582e-23	3
1	-31.5	28.5	124.5	39	59	91	1.87161e-11	1.76727e-22	3
1	-28.5	-58.5	-67.5	40	30	27	3.74157e-12	1.04709e-23	2
1	-28.5	-58.5	-40.5	40	30	36	1.88669e-09	4.54677e-19	11
1	-28.5	-40.5	-40.5	40	36	36	1.29935e-12	6.93156e-25	3
1	-28.5	-34.5	-112.5	40	38	12	1.61496e-09	2.36599e-19	12
1	-28.5	-31.5	-148.5	40	39	0	8.42033e-14	7.09019e-27	1
1	-28.5	-22.5	-148.5	40	42	0	1.7345e-13	3.00851e-26	1
1	-28.5	1.5	-148.5	40	50	0	1.7345e-13	3.00851e-26	1
1	-28.5	16.5	-148.5	40	55	0	8.07616e-14	6.52243e-27	1
1	-28.5	16.5	-70.5	40	55	26	3.80527e-10	3.28966e-20	6
1	-28.5	22.5	52.5	40	57	67	6.19598e-10	7.32817e-20	6
1	-28.5	25.5	49.5	40	58	66	3.19252e-09	3.41121e-18	3
1	-28.5	25.5	52.5	40	58	67	6.81527e-10	4.6448e-19	1
1	-28.5	67.5	-148.5	40	72	0	1.7345e-13	3.00851e-26	1
1	-28.5	70.5	-112.5	40	73	12	2.11111e-09	4.44333e-18	2
1	-28.5	70.5	-109.5	40	73	13	4.9566e-09	4.73339e-18	11
1	-28.5	70.5	-106.5	40	73	14	3.63156e-09	1.70232e-18	15
1	-25.5	-52.5	-148.5	41	32	0	8.07616e-14	6.52243e-27	1
1	-25.5	-25.5	19.5	41	41	56	1.6998e-09	3.63982e-19	12
1	-25.5	1.5	10.5	41	50	53	6.15456e-10	6.02938e-20	7
1	-25.5	13.5	-148.5	41	54	0	3.18821e-12	1.01647e-23	1
1	-25.5	19.5	25.5	41	56	58	6.28655e-11	2.38908e-21	6
1	-25.5	22.5	-148.5	41	57	0	1.7345e-13	3.00851e-26	1
1	-25.5	22.5	-1.5	41	57	49	2.18326e-09	8.28261e-19	12
1	-25.5	31.5	4.5	41	60	51	5.35979e-11	1.52929e-21	3
1	-25.5	46.5	73.5	41	65	74	3.3342e-09	1.129e-18	16
1	-25.5	55.5	109.5	41	68	86	1.44125e-11	1.53965e-22	5
1	-25.5	127.5	16.5	41	92	55	8.7718e-11	7.22298e-21	3
1	-22.5	19.5	-148.5	42	56	0	1.7345e-13	3.00851e-26	1
1	-19.5	-10.5	-100.5	43	46	16	7.81456e-10	6.10547e-19	2
1	-19.5	-10.5	-97.5	43	46	17	4.18803e-09	1.52548e-18	18
1	-19.5	-10.5	1.5	43	46	50	7.1874e-10	6.99436e-20	8
1	-19.5	-7.5	-148.5	43	47	0	2.57654e-13	3.71752e-26	2
1	-19.5	-7.5	-142.5	43	47	2	6.74795e-10	9.69501e-20	6
1	-19.5	34.5	-13.5	43	61	45	5.25097e-10	4.89429e-20	6
1	-19.5	34.5	13.5	43	61	54	6.015e-11	2.00329e-21	3
1	-19.5	37.5	-148.5	43	62	0	8.42033e-14	7.09019e-27	1
1	-19.5	64.5	43.5	43	71	64	8.83099e-11	6.16148e-21	3
1	-19.5	82.5	-148.5	43	77	0	8.07616e-14	6.52243e-27	1
1	-19.5	91.5	-76.5	43	80	24	6.17578e-10	1.16897e-19	5
1	-16.5	-127.5	-13.5	44	7	45	2.32031e-11	2.98692e-22	3
1	-16.5	-76.5	10.5	44	24	53	1.21338e-09	5.05355e-19	3
1	-16.5	-76.5	13.5	44	24	54	2.19693e-09	4.73139e-19	15
1	-16.5	-10.5	-97.5	44	46	17	1.4362e-10	2.06268e-20	1
1	-16.5	-10.5	1.5	44	46	50	6.15839e-11	3.79257e-21	1
1	-16.5	19.5	7.5	44	56	52	1.08157e-10	7.8699e-21	3
1	-16.5	31.5	-148.5	44	60	0	3.18821e-12	1.01647e-23	1
1	-16.5	34.5	-13.5	44	61	45	8.84136e-10	1.35436e-19	7
1	-16.5	43.5	10.5	44	64	53	3.6236e-09	1.94513e-18	10
1	-16.5	43.5	13.5	44	64	54	1.17519e-09	1.72757e-19	9
1	-16.5	49.5	58.5	44	66	69	1.45321e-10	1.83246e-20	2
1	-16.5	91.5	31.5	44	80	60	2.07961e-09	8.36896e-19	11
1	-16.5	91.5	34.5	44	80	61	2.96332e-09	6.90398e-19	17
1	-16.5	94.5	-106.5	44	81	14	1.50131e-11	2.22879e-22	2
1	-16.5	139.5	-16.5	44	96	44	1.81196e-10	1.4397e-20	4
1	-13.5	-76.5	10.5	45	24	53	2.58205e-09	2.31865e-18	3
1	-13.5	-67.5	52.5	45	27	67	3.69515e-09	9.84209e-19	21
1	-13.5	1.5	118.5	45	50	89	3.36917e-12	7.95172e-24	3
1	-13.5	16.5	43.5	45	55	64	1.10947e-09	4.96621e-19	6
1	-13.5	16.5	46.5	45	55	65	2.7422e-09	8.04903e-19	15
1	-13.5	37.5	142.5	45	62	97	3.14259e-11	4.94563e-22	2
1	-13.5	70.5	-148.5	45	73	0	3.18821e-12	1.01647e-23	1
1	-13.5	88.5	31.5	45	79	60	8.16744e-10	8.99709e-20	9
1	-10.5	-67.5	52.5	46	27	67	6.14873e-10	3.78069e-19	1
1	-10.5	-31.5	85.5	46	39	78	1.20524e-09	1.49593e-19	11
1	-10.5	13.5	-148.5	46	54	0	1.7345e-13	3.00851e-26	1
1	-10.5	19.5	31.5	46	56	60	1.75027e-11	2.61182e-22	3
1	-10.5	58.5	64.5	46	69	71	5.56983e-10	3.1023e-19	1
1	-10.5	61.5	64.5	46	70	71	2.4329e-09	2.01249e-18	4
1	-10.5	61.5	67.5	46	70	72	1.36946e-09	6.36069e-19	3
1	-10.5	94.5	-148.5	46	81	0	8.42033e-14	7.09019e-27	1
1	-10.5	100.5	-106.5	46	83	14	1.24448e-09	7.91384e-19	3
1	-10.5	100.5	-103.5	46	83	15	3.89215e-09	1.36055e-18	17
1	-7.5	-82.5	28.5	47	22	59	1.54195e-09	2.37761e-18	1
1	-7.5	-79.5	25.5	47	23	58	1.73655e-09	3.01562e-18	1
1	-7.5	-79.5	28.5	47	23	59	1.85913e-09	3.45638e-18	1
1	-7.5	-76.5	22.5	47	24	57	1.47087e-09	5.03912e-19	9
1	-7.5	-76.5	25.5	47	24	58	2.7115e-09	4.4436e-18	8
1	-7.5	-22.5	-148.5	47	42	0	8.42033e-14	7.09019e-27	1
1	-7.5	-16.5	10.5	47	44	53	3.57698e-10	1.27823e-19	2
1	-7.5	-13.5	-148.5	47	45	0	8.07616e-14	6.52243e-27	1
1	-7.5	-13.5	10.5	47	45	53	4.79335e-10	2.29762e-19	1
1	-7.5	-13.5	13.5	47	45	54	2.66017e-09	7.0047e-19	15
1	-7.5	22.5	43.5	47	57	64	3.24991e-12	6.12024e-24	3
1	-7.5	40.5	-148.5	47	63	0	3.18821e-12	1.01647e-23	1
1	-7.5	46.5	-13.5	47	65	45	2.60248e-09	3.41841e-18	3
1	-7.5	46.5	-10.5	47	65	46	1.17244e-09	1.37461e-18	1
1	-7.5	49.5	-148.5	47	66	0	8.42033e-14	7.09019e-27	1
1	-7.5	58.5	61.5	47	69	70	4.94468e-10	5.29761e-20	6
1	-7.5	61.5	67.5	47	70	72	2.0408e-09	3.6962e-19	13
1	-7.5	85.5	64.5	47	78	71	6.29957e-12	3.576e-23	3
1	-4.5	-136.5	-118.5	48	4	10	5.21761e-10	6.07246e-20	6
1	-4.5	-85.5	28.5	48	21	59	8.06493e-10	3.43367e-19	2
1	-4.5	-85.5	31.5	48	21	60	1.92267e-09	3.68921e-19	13
1	-4.5	-82.5	28.5	48	22	59	3.33466e-09	2.39839e-18	5
