60	-22.3933	-36.4541	214	-0.146963	-0.21982	0.964407	2.75394	22	11	7924
61	12.0562	3.92603	214	0.0553036	0.0184997	0.998298	0.527589	22	11	8121
62	-2.01232	11.2018	214	-0.00702256	0.045129	0.998956	2.05436	22	11	8171
63	2.47613	6.41842	214	0.0129235	0.0301992	0.99946	0.85458	22	11	8466
64	30.2175	-155.573	214	0.0759212	-0.779611	0.621646	0.728	22	11	8618
65	9.76619	-8.79915	214	0.0467011	-0.038836	0.998154	1.13847	22	11	8651
66	33.2566	-5.28212	214	0.146329	-0.0428017	0.98831	5.24794	22	11	8747
67	22.1443	-35.0545	214	0.100497	-0.161135	0.981802	2.76879	22	11	8771
68	-1.70421	-16.3254	214	-0.00612274	-0.0751937	0.99715	3.24802	22	11	8782
69	59.6005	-12.8197	214	0.289099	-0.145691	0.946148	1.51658	22	11	9071
70	3.53832	0.660818	214	0.0159812	0.00199229	0.99987	2.77661	22	11	9338
71	-25.8654	100.439	214	-0.0878448	0.479372	0.873204	1.6685	22	11	9463
72	-9.41383	2.17369	214	-0.0445414	0.0117085	0.998939	0.554167	22	11	9482
73	-138.645	-155.518	214	-0.478262	-0.637957	0.603553	0.794241	22	11	9592
74	40.7536	162.447	214	0.204613	0.835144	0.510557	0.608798	22	11	9640
75	194.933	-17.3244	214	0.881744	-0.0613315	0.467724	0.500501	22	11	10192
76	14.7458	-0.863844	214	0.146721	-0.121068	0.981741	0.659148	22	11	10309
77	-118.084	14.5421	214	-0.69655	0.113391	0.708492	0.638376	22	11	10336
78	3.00839	0.016404	214	0.0255127	-0.193604	0.980748	1.94303	22	11	10437
79	-2.9789	3.25239	214	-0.0137498	0.0157457	0.999781	0.837588	22	11	10576
80	-74.1786	-133.664	214	-0.339946	-0.672299	0.657609	0.719695	22	11	10593
81	-97.1318	8.19083	214	-0.813644	0.109669	0.570926	0.600994	22	11	10821
82	12.3272	-40.2094	214	-0.0609702	-0.172186	0.983176	0.478957	22	11	10887
83	42.6553	-30.5294	216	0.874034	0.341374	-0.345728	0.217272	22	11	10887
84	39.4281	4.4247	214	0.621648	0.0740932	0.779785	0.453243	22	11	11020
85	-1.47926	-2.5508	214	-0.00768841	-0.0157973	0.999846	1.04599	22	11	11168
86	-43.0042	107.325	214	-0.265356	0.510904	0.817657	1.37151	22	11	11391
87	-77.2086	-35.1157	214	-0.335213	-0.152458	0.929725	2.69173	22	11	11685
88	19.1237	77.2358	216	0.662981	0.737361	-0.12944	0.510999	22	11	11685
89	-66.9196	102.704	214	-0.344071	0.57208	0.74454	0.79291	22	11	11795
90	6.21155	-7.21069	214	0.0275985	-0.0339654	0.999042	1.86355	22	11	11835
91	131.33	-85.7481	214	0.631906	-0.460595	0.623335	0.568161	22	11	11924
92	-25.8191	51.9343	214	-0.101544	0.270671	0.957301	3.19407	22	11	12028
93	-65.8079	94.2248	214	-0.515472	0.543762	0.662278	0.624902	22	11	12032
94	25.6905	9.94104	214	0.144676	0.222433	0.964154	2.36879	22	11	12256
95	114.258	193.866	216	0.200252	0.52952	-0.824322	0.437894	22	11	12256
96	-58.1092	-18.9434	214	-0.595463	0.129125	0.792938	1.41101	22	11	12284
97	-31.3628	-93.3548	214	-0.15903	-0.597041	0.78629	1.03702	22	11	12288
98	-51.4116	70.1397	214	-0.263774	0.452809	0.851697	1.53714	22	11	12475
99	27.431	117.274	214	0.169796	0.680534	0.712771	1.33539	11	11	12573
100	55.3803	-179.671	214	0.19275	-0.631507	0.75103	1.45319	22	11	12655
101	133.648	-55.8899	214	0.512454	-0.272447	0.814348	1.79578	22	11	12668
102	-80.8698	22.2279	214	-0.442415	0.12573	0.887953	1.76633	22	11	12792
103	-8.19766	2.17714	214	-0.00850978	0.107931	0.994122	1.22095	22	11	12850
104	24.2322	-67.9067	214	0.133027	-0.377397	0.916447	1.25353	22	11	12928
105	-55.5253	-34.5041	214	-0.275215	-0.186837	0.943053	0.730052	22	11	13132
106	-6.73783	-13.1913	214	-0.0305117	-0.0622521	0.997594	1.81383	22	11	13261
107	81.5968	24.4822	214	0.786033	0.245404	0.567388	0.204638	22	11	13296
108	22.833	-28.1689	214	0.135129	-0.251084	0.958487	3.00434	22	11	13299
109	41.4347	-8.32739	214	0.483906	-0.054386	0.873428	0.402344	22	11	13327
110	2.22138	20.4384	214	0.0101288	0.0952818	0.995399	1.44079	22	11	13391
111	-5.32272	-2.49376	214	0.0369301	-0.0460935	0.998254	1.19775	22	11	13426
112	-18.2641	-24.2026	214	-0.359808	-0.340164	0.868808	0.286875	22	11	13494
113	-65.2609	51.189	214	-0.285747	0.223662	0.931839	3.03482	22	11	13499
114	-60.044	79.369	216	0.214348	0.546935	-0.80927	0.292261	22	11	13499
115	-18.839	10.3288	214	-0.0872934	0.0477182	0.995039	1.73225	22	11	13554
116	-9.77231	30.0985	214	-0.0182716	0.10644	0.994151	2.20151	22	11	13711
117	42.9516	-57.3635	214	0.241393	-0.652238	0.71855	1.10207	22	11	13833
118	122.781	108.227	214	0.584272	0.542494	0.603594	0.322025	22	11	13842
119	-53.5098	192.178	214	-0.253716	0.783556	0.567158	0.622528	22	11	13895
120	-59.8666	-12.8643	214	-0.664771	-0.248963	0.704342	0.750822	22	11	14070
121	7.15756	-4.71518	214	0.0319157	-0.0232861	0.999219	0.708483	22	11	14105
122	-7.70661	-11.3294	214	-0.0602587	-0.232812	0.970653	0.634621	22	11	14462
123	73.921	-31.3639	214	0.325366	-0.105255	0.939712	3.32391	22	11	15055
124	32.1739	-183.269	216	-0.449979	-0.602929	-0.658784	0.336245	22	11	15055
125	-6.89517	3.89967	214	-0.0336778	0.0178142	0.999274	2.59878	22	11	15325
126	-4.77018	-67.8237	214	-0.128305	-0.392994	0.910546	0.630322	22	11	15571
127	-93.6371	-31.3979	214	-0.717137	0.000729307	0.696932	0.264592	22	11	15622
128	61.8215	76.3905	214	0.317646	0.330217	0.888852	2.06308	22	11	15778
129	-6.96495	-5.3142	214	-0.0324997	-0.0263027	0.999126	0.816154	22	11	16139
130	21.6925	-5.77719	214	0.100435	-0.0263372	0.994595	0.620799	22	11	16575
131	20.3934	-18.9084	214	0.312016	-0.130404	0.941085	1.84233	22	11	16945
132	18.6366	-17.7873	214	0.450131	-0.228209	0.863309	0.288157	22	11	17039
133	28.3701	31.0912	214	0.462985	0.419449	0.780838	1.29347	22	11	17121
134	35.0439	23.9332	216	-0.16944	-0.714392	-0.678921	0.223525	22	11	17121
135	6.13956	-148.54	214	0.0117062	-0.73175	0.681473	0.56733	22	11	17180
136	5.42779	88.0541	214	0.0218117	0.380936	0.924344	2.48727	22	11	17198
137	63.9863	41.5076	214	0.571817	0.165708	0.803471	1.76058	22	11	17258
138	-42.4701	86.0582	214	-0.278731	0.398629	0.87373	1.25561	22	11	17716
139	76.4326	-34.7936	214	0.402824	-0.277902	0.872069	0.985118	22	11	17776
140	45.5894	-48.8586	214	0.749699	-0.328874	0.574276	0.268064	22	11	17788
141	75.9182	-44.3262	216	0.621226	0.567368	-0.54053	0.101632	22	11	17788
142	89.3861	2.13918	214	0.444855	-0.0294237	0.895119	1.1179	22	11	18157
143	-5.43396	9.60935	214	-0.0232184	0.0445186	0.998739	1.73439	22	11	18277
144	-0.157418	26.917	214	0.139216	0.20136	0.969574	1.67139	22	11	18323
145	-50.4741	-71.3141	214	-0.458357	-0.543961	0.702862	0.287552	22	11	18565
146	32.773	-7.61139	214	0.20771	0.0567401	0.976543	1.5117	22	11	18710
147	69.8618	187.768	214	0.259316	0.811071	0.524327	0.492041	22	11	18868
148	9.56211	4.28847	214	0.0445225	0.0200661	0.998807	0.327261	22	11	19167
149	-73.1297	72.4953	214	-0.29694	0.439999	0.847483	1.83312	22	11	19334
150	-114.715	64.7232	216	-0.878048	-0.320074	-0.355787	0.34855	22	11	19334
151	176.788	-79.7081	214	0.825147	-0.378364	0.419493	0.586506	22	11	19335
152	-32.2797	-87.5403	214	-0.168187	-0.588167	0.791058	0.721438	22	11	19620
153	75.6152	6.2935	214	0.273834	-0.0359894	0.961103	3.03495	22	11	19903
154	-20.5217	-13.3089	214	-0.0950424	-0.061962	0.993543	3.3648	22	11	19939
155	9.57407	-23.9127	214	0.0451206	-0.112273	0.992652	2.31257	22	11	20029
156	5.98735	-10.0212	214	0.0272238	-0.0486851	0.998443	4.88951	22	11	20138
157	57.4593	-68.5211	214	0.248351	-0.296894	0.92205	2.40357	22	11	20147
158	-75.5199	-13.3617	214	-0.436582	-0.0375809	0.898879	0.380317	22	11	20308
159	65.8662	9.07099	214	0.607287	0.106643	0.787293	0.360477	22	11	20384
160	-8.35579	-84.4328	214	-0.108783	-0.491443	0.864089	1.8769	22	11	20528
161	-13.4099	-42.1928	214	-0.060101	-0.193809	0.979197	4.27187	22	11	20674
162	13.9177	-40.7329	214	0.170319	-0.561587	0.809699	0.403318	22	11	20707
163	2.1279	-20.907	216	-0.314252	0.868748	-0.382782	0.144008	22	11	20707
164	-59.5713	47.8691	214	-0.387513	0.250401	0.887205	2.1594	22	11	20982
165	28.6538	9.07756	214	0.134596	0.0429617	0.989969	5.25495	22	11	20990
166	10.0747	-41.0287	214	0.04647	-0.18827	0.981017	1.413	22	11	21085
167	-29.688	-177.019	216	-0.0730771	-0.800914	-0.594304	0.273183	22	11	21085
168	-3.86555	-1.79073	214	-0.0225164	-0.0109743	0.999686	1.11439	22	11	21270
169	-12.6276	1.34788	214	-0.0611166	0.0066395	0.998109	1.83522	22	11	21399
170	-81.2684	40.1519	214	-0.351617	0.174539	0.919729	2.03325	22	11	21410
171	184.213	-175.56	214	0.576512	-0.639383	0.508747	0.81631	22	11	21593
172	18.6229	103.631	214	-0.0717145	0.823279	0.563089	0.495129	22	11	21646
173	7.41722	-99.0379	214	-0.0258199	-0.508375	0.860749	1.60607	22	11	22146
174	71.6504	47.1909	214	0.43738	0.321019	0.840027	1.13051	22	11	22256
175	-26.5447	-42.9261	214	-0.223263	-0.296808	0.928471	0.51989	22	11	22473
176	-31.0109	4.14654	214	-0.262622	0.279141	0.923639	0.355722	22	11	22473
177	38.5464	-19.5772	214	0.476856	-0.335155	0.812576	0.780119	22	11	22479
178	-10.1949	5.59824	214	-0.0522186	0.0796186	0.995457	0.714643	22	11	22882
179	74.2323	41.9179	214	0.406096	0.323024	0.854834	1.32476	22	11	22892
180	-35.734	-139.278	214	-0.123036	-0.772048	0.623541	0.510999	22	11	23285
181	19.9882	-29.462	214	0.234464	0.0212542	0.971892	0.240268	22	11	23332
182	56.4795	9.56112	216	0.631702	0.731042	-0.257936	0.126368	22	11	23332
183	-42.756	31.8566	214	-0.493959	0.24342	0.834716	2.02741	22	11	23393
184	49.8611	18.1745	214	0.226492	0.0828484	0.970483	1.54971	22	11	23757
185	58.2373	-39.1039	214	0.342614	-0.228712	0.911212	0.695518	22	11	23850
186	7.51919	-134.483	214	0.0308363	-0.532089	0.846127	2.01114	22	11	23982
187	-9.13702	-19.2166	214	-0.0424356	-0.0895237	0.99508	2.13325	22	11	24054
188	-15.825	21.1356	214	-0.274007	0.278155	0.920625	1.82676	22	11	24065
189	-51.3592	-46.7373	214	-0.229202	-0.593853	0.771236	0.240566	11	11	24085
190	6.91406	6.52015	214	0.0339556	0.0305003	0.998958	1.42	22	11	24120
191	95.774	-57.7788	214	0.430863	-0.367766	0.824078	0.990676	22	11	24424
192	46.9462	2.73521	214	0.214035	0.0121597	0.97675	1.69483	22	11	24748
193	23.5081	37.8498	214	-0.0615083	0.633724	0.77111	0.899606	22	11	24792
194	172.061	198.509	214	0.659483	0.707847	0.253051	0.290716	22	11	24892
195	-41.8944	24.6599	214	-0.190247	0.112435	0.975277	1.48905	22	11	24898
196	-71.1394	33.7422	216	-0.511768	0.102406	-0.852999	0.21426	22	11	24898
197	9.21611	-6.43241	214	0.0449239	-0.0304582	0.998526	1.39934	22	11	24979
198	80.673	-62.7539	214	0.391503	-0.385374	0.835591	0.964267	22	11	25073
199	-13.3053	16.792	214	-0.0611258	0.0781143	0.995069	0.750468	22	11	25079
200	6.45164	18.8432	214	0.0299885	0.0892648	0.995556	3.3825	22	11	25803
201	32.7525	-42.1875	214	0.216378	-0.451151	0.865819	2.43757	22	11	25954
202	-73.9967	-93.4027	214	-0.475893	-0.523855	0.706472	0.91273	11	11	26071
203	8.70805	140.657	214	0.0534286	0.773668	0.631335	0.433912	22	11	26271
204	0.0937549	-37.0328	214	0.00050002	-0.171686	0.985152	5.02733	22	11	26428
205	-18.8774	-176.756	214	-0.0691759	-0.853886	0.515842	0.375621	22	11	26887
206	153.368	-53.1329	214	0.889998	-0.284946	0.355962	0.665876	22	11	27125
207	85.1324	-100.631	214	0.387506	-0.50083	0.773956	1.92233	22	11	27204
208	74.5956	-13.7541	214	0.66866	-0.195835	0.717316	0.744015	22	11	27475
209	-29.2117	20.3032	214	-0.136202	0.0930782	0.986299	4.55734	22	11	27481
210	-43.2497	44.7734	214	-0.368695	0.38107	0.84785	0.553002	22	11	27666
211	66.6429	7.75488	214	0.777939	-0.163376	0.606728	0.417451	22	11	27902
212	-141.417	-11.3497	214	-0.763405	-0.00854568	0.645864	0.688125	22	11	28054
213	-102.8	53.4274	214	-0.759236	0.387823	0.522642	0.663614	22	11	28084
214	58.317	-55.3061	214	0.255361	-0.242124	0.936038	3.69217	22	11	28169
215	-36.5707	-27.8415	214	-0.165835	-0.125755	0.978102	4.35482	22	11	28542
216	24.2296	-3.14974	214	0.267102	-0.0828408	0.960101	2.23164	22	11	28732
217	18.8598	28.2636	214	0.00689618	0.110945	0.993803	2.59654	22	11	29114
218	-49.2652	-23.0775	214	-0.654778	-0.368857	0.659705	0.266963	22	11	29234
219	-68.4896	-57.4995	216	-0.0914367	-0.859564	-0.50278	0.179694	22	11	29234
220	25.0266	42.7145	214	0.0264646	0.0418904	0.998772	0.392067	22	11	29275
221	98.0203	49.9391	216	0.97707	0.137564	-0.162515	0.117004	22	11	29275
222	-10.4896	-16.0711	214	-0.243305	-0.302735	0.921496	0.477976	22	11	29685
223	26.2028	40.4761	214	0.280002	0.388705	0.877785	2.19958	22	11	29785
224	59.6431	102.605	214	0.341391	0.57796	0.741225	0.822918	22	11	29836
225	98.8751	-88.0966	214	0.614679	-0.50772	0.603648	1.25082	22	11	30169
226	-164.789	37.4633	214	-0.842906	0.162099	0.513063	0.760443	22	11	30311
227	39.241	96.6848	214	0.200127	0.612058	0.765072	0.462212	22	11	30442
228	-98.3202	-62.2827	214	-0.82476	-0.347861	0.44583	0.136065	22	11	30540
229	-38.1298	6.24279	214	-0.395658	0.180676	0.90045	0.504967	22	11	30608
230	-72.8604	-63.9874	214	-0.527961	-0.566146	0.633037	0.197266	22	11	30700
231	-76.5982	-81.5159	216	0.449368	-0.357012	-0.818909	0.119943	22	11	30700
232	-11.1637	2.99437	214	-0.0526427	0.012475	0.998535	3.76905	22	11	30870
233	-138.67	-71.3948	214	-0.635698	-0.367437	0.678881	0.793517	22	11	31277
234	9.55927	-15.3606	214	0.0448412	-0.0711615	0.996456	6.03889	22	11	31320
235	-199.19	73.6463	214	-0.841885	0.293791	0.452678	0.15524	22	11	31824
236	-15.5357	-58.6658	214	-0.109143	-0.385786	0.91611	1.48907	22	11	31887
237	20.5274	-58.6725	216	0.863009	0.285453	-0.416812	0.332358	22	11	31887
238	-101.159	-94.1378	214	-0.542638	-0.596996	0.590881	0.330491	22	11	32133
239	7.79559	-0.912389	214	0.0354294	-0.00250501	0.999369	2.82573	22	11	32203
240	-24.8866	-9.22125	214	-0.311849	-0.164689	0.93575	0.659927	22	11	32252
241	26.8527	-95.8243	214	0.110146	-0.733033	0.671216	0.495523	22	11	32291
242	113.878	-26.6639	214	0.652791	-0.0569067	0.755398	0.41372	22	11	32455
243	-46.281	-33.6581	214	-0.320619	-0.138389	0.937044	3.47355	22	11	32730
244	41.7773	47.2578	214	0.487666	0.571277	0.66017	0.436475	22	11	32748
245	45.2802	31.4824	214	0.65395	0.244222	0.716034	0.497734	22	11	32764
246	6.20894	-17.8336	214	-0.223393	-0.420362	0.879427	0.312671	22	11	32788
247	-18.6446	-17.4397	216	-0.768798	0.316161	-0.55587	0.1686	22	11	32788
248	30.852	-18.4925	214	0.270058	-0.0200086	0.962636	1.93441	22	11	32797
249	-58.6551	113.348	214	-0.447276	0.735445	0.508984	0.700386	22	11	32801
250	117.343	-90.3591	214	0.717537	-0.510389	0.473967	0.505644	22	11	32916
251	-139.756	-196.933	214	-0.466051	-0.828393	0.310744	0.978772	22	11	33130
252	154.612	90.1094	214	0.756621	0.406631	0.512031	0.419129	22	11	33153
253	6.35584	86.6239	214	0.0657338	0.398648	0.914745	3.12555	22	11	33388
254	6.76431	-24.5522	214	-0.187584	0.0887316	0.978233	1.82893	22	11	33472
255	6.99518	-56.5796	214	-0.110692	-0.190559	0.975415	1.18622	22	11	33488
256	-58.6561	-54.5031	214	-0.229561	-0.302812	0.92499	1.79327	22	11	33752
257	30.2224	-156.578	214	0.19602	-0.844432	0.498508	0.319072	22	11	33873
258	-7.94717	-58.8749	214	-0.0363041	-0.264469	0.963711	2.73615	22	11	33984
259	-31.6626	-44.053	214	-0.203551	-0.317477	0.926161	0.536154	22	11	34313
260	-10.0344	-3.72443	214	0.0834493	-0.0461362	0.995443	1.55244	22	11	34416
261	116.546	22.0173	214	0.578698	-0.0646588	0.812974	1.06029	22	11	34574
262	-62.6381	45.746	214	-0.461006	0.391641	0.796298	0.773893	22	11	34976
263	-85.7209	-25.8706	216	-0.0938398	-0.922843	-0.373571	0.190075	22	11	34976
264	11.6601	60.6332	214	0.146935	0.396467	0.906214	1.97524	22	11	35233
265	-151.054	59.62	214	-0.705618	0.290473	0.64632	1.1225	22	11	35423
266	-20.1927	-3.84871	214	0.000459159	0.133816	0.991006	0.419178	22	11	35836
267	3.33821	8.70532	214	-0.0315465	0.156228	0.987217	1.69494	22	11	36236
268	-27.3579	-48.7872	214	-0.123668	-0.221646	0.967253	2.1793	22	11	36268
269	106.736	10.574	214	0.828063	-0.161407	0.536898	0.249984	22	11	36280
270	-46.8026	83.1025	214	-0.276727	0.505106	0.817491	1.50466	22	11	36348
271	-81.211	71.8671	214	-0.467013	0.407525	0.784743	1.15825	22	11	36348
272	-27.238	-5.72864	214	-0.44787	-0.0521295	0.892578	1.05011	-11	11	36383
273	-197.206	13.0721	216	-0.759666	0.157612	-0.630925	0.510999	22	11	36383
274	-7.25162	-23.9712	214	-0.0655883	-0.471119	0.879628	2.74607	11	11	36383
275	-83.897	-64.8884	214	-0.512524	-0.357677	0.780632	0.374059	22	11	36562
276	-26.1783	8.51025	214	-0.36458	-0.0249438	0.930838	1.1926	22	11	36809
277	25.5398	-1.00063	214	0.228684	-0.0323102	0.972964	0.720324	22	11	36855
278	25.8474	12.9565	214	0.233927	-0.024887	0.971936	0.977425	22	11	36875
279	-54.3596	-21.5792	214	-0.245095	-0.0973056	0.964604	2.03748	22	11	37044
280	10.5507	-6.91203	214	0.0492304	-0.0329632	0.998243	1.06225	22	11	37320
281	-67.7928	-16.015	214	-0.530862	0.215193	0.819681	0.166827	22	11	37360
282	66.9102	38.7801	214	0.324117	-0.010315	0.945961	1.12908	22	11	37791
283	-19.9102	79.4976	214	-0.236318	0.788887	0.567284	0.554314	22	11	37962
284	-94.9295	-10.1919	214	-0.618036	-0.0966581	0.780185	0.381572	22	11	38007
285	2.64074	4.54305	214	0.197662	-0.473492	0.858333	0.695279	22	11	38069
286	89.4908	-199.799	214	0.345684	-0.803506	0.484644	1.71649	22	11	38396
287	33.6727	54.5295	214	0.295328	0.401404	0.866981	1.03115	22	11	38536
288	163.669	-25.0881	214	0.898417	-0.0770678	0.432329	0.70486	22	11	38608
289	46.1284	-43.58	214	0.207572	-0.196243	0.958333	4.36935	22	11	38708
290	-40.0543	-16.1491	214	-0.4742	-0.139202	0.869343	1.29946	22	11	38772
291	66.0563	-163.4	214	0.290615	-0.764068	0.575971	0.42488	22	11	38842
292	-68.9769	41.8783	214	-0.417166	0.401814	0.81518	1.20066	22	11	38884
293	100.397	75.1785	214	0.544678	0.433312	0.71803	0.725279	22	11	38895
294	79.1119	13.2337	214	0.836893	0.168267	0.520861	0.196477	22	11	39011
295	79.5961	44.8506	214	0.513738	0.271072	0.813998	0.523987	22	11	39175
296	-92.7671	-51.7585	214	-0.524982	-0.253722	0.812415	0.726227	22	11	39673
297	-5.50523	5.11743	214	-0.0295331	0.025141	0.999248	1.92372	22	11	39723
298	-76.3151	-59.2329	214	-0.54423	-0.382276	0.746779	0.891984	22	11	39836
299	-172.29	-86.1145	216	-0.9631	-0.211437	-0.166529	0.549262	22	11	39836
300	-21.7492	-3.48762	214	-0.108225	-0.0161025	0.993996	0.778686	22	11	40291
301	-87.8419	-168.066	214	-0.430749	-0.727726	0.533731	0.510999	22	11	40298
302	-7.08607	0.501129	214	-0.0320924	0.00112459	0.999484	0.394258	22	11	40416
303	83.738	-90.7824	214	0.506876	-0.636683	0.58113	1.17079	22	11	40487
304	56.3166	22.7963	214	0.250722	0.171145	0.95281	1.95109	22	11	40709
305	14.6852	-14.0774	214	0.148575	-0.265183	0.952682	1.15995	22	11	40917
306	81.2221	60.452	214	0.701028	0.495924	0.512464	0.739649	22	11	41149
307	-87.0228	-52.6812	214	-0.862842	-0.0972776	0.496025	0.371558	22	11	41598
308	-8.36893	2.58589	214	0.1384	-0.164078	0.97669	0.35721	22	11	41860
309	-38.4239	59.955	214	-0.346528	0.304112	0.887375	1.21852	22	11	42021
310	-65.6776	77.5758	216	-0.368703	-0.299025	-0.880138	0.124342	22	11	42021
311	-68.3958	-28.8401	214	-0.330191	-0.208567	0.920583	1.80495	22	11	42287
312	-50.009	91.1258	214	-0.311804	0.542567	0.78	0.386761	22	11	42289
313	-11.5922	-4.46568	214	-0.0523219	-0.0217035	0.998394	3.15356	22	11	42357
314	37.4648	-134.152	214	0.261219	-0.88636	0.38227	0.455349	22	11	42376
315	6.34827	95.738	214	0.0432954	0.608634	0.792269	0.633526	22	11	42462
316	-21.6553	-37.7057	214	-0.154435	-0.171634	0.972981	1.43411	22	11	42745
317	0.600521	-16.624	214	-0.138113	-0.118245	0.983333	0.0232856	22	11	42778
318	95.3844	-105.078	214	0.540436	-0.536288	0.648325	0.820014	11	11	42942
319	26.5421	-60.5065	214	0.323232	-0.566825	0.75778	0.753247	22	11	43057
320	31.4828	-68.4715	216	-0.0705943	0.183245	-0.980529	0.194623	22	11	43057
321	-151.441	-10.9514	214	-0.407104	-0.279372	0.869608	0.240774	22	11	43220
322	-187.273	-48.421	214	-0.874434	-0.269386	0.403481	0.873959	22	11	43409
