Hit#    X, mm   Y, mm   Z, mm
186	14.818	-4.357	-330.048
187	18.060	-12.253	-332.592
188	-0.752	0.695	-327.634
189	20.554	9.743	-333.047
190	11.754	2.695	-329.087
191	3.096	-8.569	-328.453
192	17.636	-4.023	-330.981
193	-7.784	-16.511	-331.044
194	3.280	2.283	-327.782
195	6.241	-0.789	-328.017
196	2.735	-18.913	-331.386
197	4.643	-3.980	-327.996
198	1.395	3.676	-327.777
199	-9.685	-1.890	-328.598
200	9.257	2.413	-328.539
201	-12.152	4.819	-329.348
202	-12.091	0.644	-329.099
203	12.825	0.661	-329.287
204	-10.517	12.087	-330.237
205	7.551	12.070	-329.676
206	2.589	6.345	-328.091
207	3.112	0.075	-327.720
208	6.644	7.352	-328.607
209	6.374	-11.136	-329.284
210	4.393	6.481	-328.235
211	-18.451	0.929	-331.131
212	1.817	-0.977	-327.666
213	9.446	-2.920	-328.602
214	-2.169	12.910	-329.353
215	-16.518	-1.709	-330.437
216	15.150	0.220	-329.954
217	-4.778	7.644	-328.436
218	-16.641	13.011	-332.262
219	-5.798	-20.456	-332.326
220	20.950	3.907	-332.350
221	5.784	18.451	-331.479
222	9.009	13.691	-330.362
223	2.569	-22.313	-332.903
224	19.749	2.578	-331.724
225	-6.848	15.028	-330.405
226	-1.591	0.810	-327.655
227	2.169	-3.236	-327.774
228	20.663	-0.391	-332.055
229	20.915	1.582	-332.194
230	5.050	10.771	-329.047
231	15.355	11.888	-331.514
232	11.191	-9.132	-329.737
233	0.773	13.250	-329.402
234	-11.742	-3.005	-329.102
235	14.200	-13.519	-331.592
236	5.716	-6.950	-328.433
237	-10.864	7.376	-329.364
238	18.364	11.431	-332.500
239	0.381	-15.863	-330.186
240	-21.099	7.785	-332.918
241	-10.775	9.315	-329.677
242	-5.295	1.000	-327.912
243	-6.353	3.178	-328.126
244	9.434	-1.531	-328.538
245	-20.420	-4.896	-332.205
246	16.543	-1.097	-330.428
247	17.973	6.203	-331.346
248	12.455	-5.545	-329.502
249	-1.349	-17.778	-330.882
250	14.077	-5.747	-329.971
251	-2.378	-11.279	-328.959
252	-6.003	-16.195	-330.675
253	-0.532	-13.354	-329.427
254	2.873	11.221	-328.972
255	-5.284	6.489	-328.323
256	12.283	6.328	-329.554
257	-10.216	15.041	-331.016
258	-13.219	17.835	-332.775
259	12.560	-18.821	-332.987
260	17.726	11.562	-332.281
261	9.155	7.880	-329.092
262	-12.070	2.220	-329.140
263	-3.118	14.451	-329.840
264	-9.822	12.750	-330.262
265	-7.032	9.950	-329.118
266	2.568	11.715	-329.071
267	15.973	6.236	-330.629
268	-0.213	-6.981	-328.110
269	13.400	8.319	-330.154
270	14.345	4.511	-329.918
271	10.473	-3.823	-328.872
272	14.418	8.896	-330.555
273	-17.866	-13.821	-332.967
274	2.114	13.651	-329.553
275	18.233	3.172	-331.143
276	-17.564	-0.939	-330.791
277	-0.452	-9.549	-328.538
278	-7.222	15.663	-330.666
279	-15.562	9.293	-330.995
280	-16.191	7.405	-330.872
281	-5.104	-4.290	-328.066
282	4.029	0.329	-327.786
283	-10.711	-18.306	-332.302
284	-10.360	-4.986	-328.952
285	13.488	-14.692	-331.737
286	3.764	1.313	-327.781
287	14.536	9.837	-330.778
288	9.223	7.642	-329.067
289	11.474	-12.352	-330.526
290	-0.276	-2.199	-327.672
291	-7.525	-8.752	-328.963
292	1.663	-4.512	-327.853
293	-3.422	16.907	-330.667
294	-6.570	21.264	-332.802
295	12.588	-1.072	-329.232
296	12.726	13.466	-331.152
297	0.757	15.802	-330.170
298	14.811	10.626	-331.034
299	-22.393	-0.544	-332.873
300	8.567	-1.959	-328.395
301	11.392	16.659	-331.840
302	19.187	-7.949	-332.100
303	5.148	-9.968	-328.888
304	-16.090	-1.562	-330.286
305	8.604	-9.580	-329.296
306	13.302	-13.722	-331.387
307	16.354	-1.857	-330.386
308	-4.150	-4.250	-327.975
309	-14.801	11.015	-331.121
310	2.444	-15.874	-330.250
311	3.200	-11.102	-328.965
312	-6.055	15.970	-330.605
313	10.079	-13.107	-330.412
314	-9.168	-2.665	-328.536
315	-19.334	3.388	-331.602
316	10.889	9.763	-329.791
317	6.476	7.258	-328.571
318	-2.812	3.182	-327.802
319	0.032	8.749	-328.388
320	8.682	-0.629	-328.381
321	-8.257	1.064	-328.316
322	-10.996	8.155	-329.518
323	-11.537	12.080	-330.472
324	-16.547	-13.991	-332.518
325	-2.451	-6.106	-328.055
326	5.457	-2.815	-327.999
327	-14.867	-13.325	-331.745
328	7.735	5.144	-328.487
329	-17.040	1.590	-330.617
330	-10.208	-6.046	-329.039
331	2.453	-11.702	-329.062
332	-19.300	-10.049	-332.561
333	-3.597	-14.868	-330.000
334	-8.892	-20.066	-332.652
335	-7.444	3.235	-328.281
336	0.550	6.614	-328.062
337	13.030	3.794	-329.485
338	-15.546	-2.151	-330.128
339	-8.100	1.726	-328.308
340	17.772	-12.657	-332.590
341	4.736	7.511	-328.412
342	-12.902	7.664	-329.909
343	5.663	4.544	-328.149
344	-10.643	17.687	-332.044
345	4.368	-9.318	-328.685
346	5.118	-16.195	-330.571
347	-4.648	-0.933	-327.847
348	4.965	1.762	-327.899
349	10.601	11.443	-330.098
350	-5.930	12.292	-329.506
351	-4.253	-6.216	-328.189
352	-0.600	-12.101	-329.101
353	7.190	1.775	-328.170
354	-20.506	-6.787	-332.486
355	-5.037	-4.795	-328.105
356	1.667	1.817	-327.684
357	6.077	-9.456	-328.893
358	10.891	-6.521	-329.248
359	17.125	-4.513	-330.837
360	-13.831	7.837	-330.196
361	-11.204	-0.604	-328.888
362	17.045	-5.756	-330.943
363	-1.608	-18.015	-330.980
364	-8.588	-19.436	-332.320
365	4.644	3.163	-327.937
366	18.357	8.566	-331.873
367	1.059	16.286	-330.338
368	-7.519	5.941	-328.543
369	12.138	9.790	-330.096
370	-1.649	-5.712	-327.975
371	-2.135	19.089	-331.426
372	-7.574	5.154	-328.463
373	-5.245	7.410	-328.448
374	9.706	8.284	-329.265
375	-13.673	0.870	-329.521
376	6.816	-15.434	-330.531
377	9.931	0.188	-328.612
378	10.894	-7.334	-329.364
379	12.798	0.029	-329.275
380	5.426	-10.809	-329.096
381	2.215	8.905	-328.466
382	10.638	-1.093	-328.781
383	18.870	1.798	-331.323
384	-3.652	16.628	-330.585
385	-4.414	-9.356	-328.696
386	0.370	4.817	-327.855
387	-8.612	-0.519	-328.367
388	-1.767	22.393	-332.904
389	-7.759	11.133	-329.484
390	-1.407	9.931	-328.631
391	-12.815	-8.500	-330.026
392	14.105	-12.289	-331.223
393	2.893	-8.691	-328.462
394	-11.495	-13.628	-330.881
395	8.318	-7.117	-328.826
396	10.541	17.356	-331.894
397	3.433	12.259	-329.257
398	-2.654	-8.578	-328.429
399	-17.018	7.403	-331.164
400	-14.939	13.115	-331.708
401	6.005	7.180	-328.500
402	-10.654	15.317	-331.203
403	3.361	19.309	-331.589
404	9.919	7.169	-329.132
405	12.521	10.966	-330.450
406	1.269	-17.611	-330.817
407	-1.347	-8.136	-328.302
408	-11.959	12.092	-330.579
409	-1.306	18.205	-331.043
410	-15.854	10.605	-331.371
411	14.707	-6.022	-330.194
412	5.165	-0.197	-327.889
413	-6.310	-20.784	-332.543
414	9.493	16.879	-331.491
415	9.072	-8.948	-329.260
416	-5.330	-7.088	-328.410
417	13.962	-3.199	-329.701
418	-16.864	-7.294	-331.091
419	4.807	14.980	-330.141
420	5.358	-8.851	-328.697
421	1.767	3.073	-327.748
422	-1.875	7.782	-328.263
423	19.741	-11.304	-333.048
424	-6.442	-15.633	-330.543
425	-3.385	-5.682	-328.059
426	9.905	-12.335	-330.170
427	-3.361	-16.221	-330.423
428	-8.554	-5.948	-328.712
429	-11.201	-11.298	-330.200
430	14.566	-5.394	-330.076
431	-1.447	-12.573	-329.238
432	9.918	-9.801	-329.590
433	-11.405	3.384	-329.047
434	-1.256	-2.212	-327.688
435	5.027	-21.295	-332.619
436	0.585	18.960	-331.328
437	-15.673	1.483	-330.145
438	3.390	13.580	-329.605
439	-4.858	-12.617	-329.470
440	15.411	-5.014	-330.299
441	-15.289	-11.095	-331.297
442	-20.393	-8.673	-332.756
443	0.281	21.494	-332.436
444	9.227	-16.397	-331.266
445	8.377	5.451	-328.624
446	-5.206	-9.771	-328.854
447	10.361	9.462	-329.616
448	-5.825	-11.498	-329.299
449	7.403	20.662	-332.652
450	19.102	6.020	-331.773
451	-13.337	16.056	-332.148
452	15.234	-1.937	-330.019
453	1.468	8.698	-328.401
454	6.322	-11.116	-329.272
455	10.696	18.514	-332.383
456	1.572	-5.570	-327.957
457	14.677	14.262	-331.964
458	3.141	22.102	-332.836
459	-17.746	12.055	-332.416
460	-11.725	-9.962	-330.029
461	10.765	4.099	-328.957
462	-1.432	20.029	-331.795
463	-8.572	-3.970	-328.516
464	11.368	-16.469	-331.765
465	0.304	-16.530	-330.411
466	-10.676	14.712	-331.015
467	3.126	18.093	-331.086
468	-7.512	-7.622	-328.772
469	15.368	-13.160	-331.862
470	12.473	10.233	-330.275
471	3.854	-21.301	-332.507
472	-4.536	16.710	-330.690
473	17.654	-1.260	-330.833
474	7.547	-0.753	-328.197
475	-10.348	14.036	-330.736
476	-12.209	4.909	-329.371
477	-18.313	-1.637	-331.096
478	3.296	-6.753	-328.187
479	14.880	-8.866	-330.692
480	0.806	15.149	-329.960
481	5.967	15.257	-330.360
482	-10.257	12.606	-330.315
483	-1.542	12.016	-329.101
484	3.274	7.114	-328.235
485	0.691	-14.232	-329.679
486	-13.784	-2.890	-329.631
487	4.053	1.214	-327.801
488	4.824	-19.031	-331.604
489	11.435	-1.734	-328.968
490	7.900	7.546	-328.821
491	8.576	-11.395	-329.683
492	5.849	-11.081	-329.205
493	-8.820	-12.001	-329.874
494	11.834	9.843	-330.031
495	-9.721	-2.487	-328.632
496	4.656	-13.786	-329.769
497	-10.073	-0.793	-328.646
498	8.189	5.557	-328.604
499	-9.868	10.324	-329.689
500	-7.389	4.985	-328.418
501	-12.627	4.089	-329.402
502	3.955	-15.651	-330.278
503	-10.699	-1.696	-328.801
504	0.117	-18.896	-331.299
505	5.191	-15.269	-330.273
506	-13.100	-15.665	-331.945
507	-8.366	-12.372	-329.886
508	9.539	-2.896	-328.619
509	-1.100	2.208	-327.684
510	5.362	1.865	-327.944
511	-6.631	14.122	-330.098
512	-6.928	2.666	-328.173
513	-17.468	-1.482	-330.770
514	14.907	4.593	-330.097
515	-15.541	14.924	-332.460
516	-14.077	-10.996	-330.894
517	-16.926	-4.662	-330.779
518	4.916	9.043	-328.685
519	8.585	9.724	-329.321
520	-10.185	-3.120	-328.762
521	15.890	12.179	-331.769
522	1.488	3.375	-327.758
523	-12.399	5.683	-329.504
524	-3.788	9.604	-328.692
525	-10.492	-11.741	-330.146
526	-2.902	4.416	-327.901
527	21.203	2.638	-332.376
528	-17.626	6.934	-331.317
529	6.081	17.444	-331.130
530	-1.289	-7.442	-328.192
531	-1.895	-19.871	-331.744
532	6.414	-7.825	-328.649
533	-20.307	-8.568	-332.697
534	-21.260	-2.897	-332.418
535	8.925	-14.639	-330.628
536	-12.917	-5.759	-329.648
537	-16.100	3.007	-330.358
538	11.420	16.842	-331.913
539	19.566	7.066	-332.116
540	-12.870	1.772	-329.326
541	-11.180	3.897	-329.033
542	-6.431	-12.451	-329.610
543	-17.460	-9.980	-331.809
544	-1.044	17.436	-330.746
545	-5.716	-7.526	-328.517
546	-0.707	14.295	-329.698
547	8.176	9.987	-329.304
548	13.503	4.255	-329.652
549	15.367	5.915	-330.388
550	-0.116	19.350	-331.485
551	17.470	1.646	-330.776
552	-11.201	2.681	-328.957
553	9.153	1.456	-328.483
554	-11.229	-14.721	-331.147
555	-2.941	14.828	-329.943
556	6.487	7.273	-328.574
557	2.511	1.860	-327.720
558	-13.361	14.522	-331.646
559	11.367	14.284	-331.045
560	-4.014	-0.450	-327.785
561	6.559	-10.217	-329.107
562	-4.817	-12.271	-329.377
563	-11.235	2.886	-328.976
564	-4.915	-14.427	-329.983
565	-2.100	5.938	-328.018
566	-12.811	-4.243	-329.463
567	0.647	6.619	-328.064
568	13.136	-6.688	-329.827
569	4.698	-20.828	-332.368
570	3.127	10.899	-328.915
571	21.351	4.924	-332.635
572	-8.753	-5.491	-328.694
573	11.926	-13.395	-330.922
574	11.551	4.164	-329.142
575	-17.986	3.401	-331.064
576	-7.365	-3.951	-328.321
577	9.402	8.378	-329.222
578	-9.838	16.448	-331.409
579	-1.143	17.207	-330.665
580	-12.790	-3.240	-329.381
581	-17.518	-6.111	-331.162
582	9.346	17.515	-331.697
583	10.661	-9.006	-329.594
584	-12.278	-9.889	-330.152
585	0.294	-7.094	-328.126
586	12.100	8.357	-329.816
587	-8.929	1.606	-328.446
588	11.767	6.233	-329.414
589	3.845	7.483	-328.330
590	9.581	-13.548	-330.433
591	20.187	2.168	-331.893
592	-2.820	-20.250	-331.956
593	3.993	-19.365	-331.663
594	8.468	-1.798	-328.372
595	-20.124	-4.480	-332.032
596	4.702	-22.122	-332.981
597	3.959	-7.864	-328.398
598	14.756	7.642	-330.441
599	-1.273	-16.675	-330.478
600	-9.981	-10.053	-329.655
601	-17.377	8.876	-331.553
602	-15.086	-12.454	-331.574
603	-13.833	-9.353	-330.469
604	-1.227	-10.376	-328.718
605	-15.898	-4.074	-330.370
606	-1.039	-12.785	-329.283
607	-9.756	-11.557	-329.946
608	-16.760	-13.284	-332.385
609	-18.905	-0.965	-331.313
610	7.815	14.079	-330.264
611	10.724	15.573	-331.304
612	20.118	10.708	-333.069
613	-5.656	16.479	-330.730
614	-1.911	3.832	-327.806
615	16.385	-13.381	-332.277
616	-3.220	17.004	-330.687
617	9.412	1.473	-328.532
618	5.246	16.722	-330.768
619	-1.503	20.330	-331.929
620	-6.771	-12.813	-329.751
621	-12.867	14.043	-331.360
622	2.457	21.833	-332.663
623	21.951	-1.563	-332.680
624	6.577	-14.545	-330.218
625	4.555	-15.494	-330.280
626	15.133	11.890	-331.442
627	-6.443	-14.695	-330.245
628	4.737	9.232	-328.703
629	15.925	-5.887	-330.568
630	-16.829	-6.662	-330.985
631	15.857	-16.356	-333.065
632	-6.810	16.022	-330.725
633	-4.289	18.980	-331.530
634	-3.886	13.555	-329.636
635	3.543	9.984	-328.749
636	3.095	-3.998	-327.878
637	8.011	2.507	-328.327
638	-11.754	7.161	-329.539
639	13.967	12.573	-331.257
640	14.881	-14.815	-332.205
641	13.382	10.953	-330.682
642	-1.876	-22.512	-332.968
643	3.118	-8.094	-328.375
644	-2.524	-4.916	-327.927
645	-21.707	6.109	-332.948
646	6.326	4.262	-328.204
647	4.081	-8.688	-328.546
648	15.951	7.884	-330.868
649	-9.473	-8.762	-329.303
650	-8.420	7.707	-328.933
651	4.535	3.394	-327.943
652	2.799	7.754	-328.302
653	6.270	-6.247	-328.406
654	9.513	15.112	-330.892
655	6.348	12.025	-329.492
656	6.316	-17.951	-331.353
657	13.813	-5.888	-329.912
658	-3.115	5.781	-328.053
659	-3.539	6.793	-328.209
660	4.772	-15.142	-330.189
661	7.931	-4.654	-328.469
662	5.891	-8.431	-328.684
663	0.185	7.016	-328.114
664	-1.890	21.744	-332.593
665	14.496	13.670	-331.728
666	-1.960	21.239	-332.358
667	14.595	-1.254	-329.799
668	-2.492	-14.151	-329.715
669	-12.501	18.166	-332.702
670	19.594	11.720	-333.090
671	-19.971	2.226	-331.802
672	-8.824	7.154	-328.920
673	-0.198	4.269	-327.805
674	-2.345	-4.231	-327.856
675	-7.371	-3.447	-328.284
676	-10.709	5.965	-329.136
677	-11.963	-6.539	-329.502
678	10.540	17.461	-331.934
679	-10.412	-0.974	-328.720
680	-16.730	-4.614	-330.705
681	1.475	-5.780	-327.978
682	-6.757	-10.018	-329.093
683	9.052	5.984	-328.805
684	11.176	2.379	-328.935
685	7.558	3.421	-328.311
686	-19.220	8.996	-332.307
687	-17.925	4.918	-331.175
688	7.071	-2.006	-328.162
689	-1.939	9.445	-328.554
690	-12.518	-4.320	-329.394
691	-3.039	-8.847	-328.499
692	21.356	3.887	-332.536
693	2.969	19.178	-331.509
694	6.941	11.007	-329.332
695	5.087	-20.925	-332.454
696	-16.746	1.320	-330.505
697	7.875	3.773	-328.385
698	1.243	13.989	-329.619
699	3.377	-4.378	-327.927
700	-3.177	-15.344	-330.120
701	6.219	-9.051	-328.834
702	17.755	13.347	-332.792
703	18.939	-10.576	-332.529
704	-14.604	15.243	-332.256
705	5.750	-8.990	-328.766
706	6.328	11.317	-329.319
707	-11.494	-3.463	-329.073
708	7.640	-12.367	-329.765
709	-10.579	18.631	-332.403
710	19.317	0.466	-331.474
711	-0.957	-3.387	-327.746
712	6.355	-9.559	-328.948
713	-13.488	6.661	-329.920
714	17.432	-6.166	-331.137
715	-5.264	6.820	-328.365
716	-14.338	-4.330	-329.900
717	-3.943	10.666	-328.923
718	-8.922	1.096	-328.431
719	-1.784	2.802	-327.733
720	-0.188	7.766	-328.226
721	-21.309	-1.257	-332.366
722	-12.028	-0.909	-329.088
723	0.645	15.162	-329.962
724	12.256	16.532	-332.015
725	-2.997	-2.456	-327.772
726	-16.356	12.192	-331.935
727	-14.010	-0.195	-329.610
728	3.828	-16.724	-330.633
729	6.588	1.774	-328.087
730	14.973	-0.976	-329.908
731	11.923	17.985	-332.475
732	-1.986	5.035	-327.915
733	19.974	-2.775	-331.832
734	-5.001	-15.608	-330.362
735	-15.647	-1.430	-330.135
736	0.802	20.064	-331.795
737	-8.597	11.529	-329.718
738	-13.895	-14.971	-331.947
739	-21.639	-4.215	-332.700
740	3.226	9.934	-328.717
741	4.258	5.094	-328.063
742	-21.678	3.239	-332.638
743	9.705	4.866	-328.806
744	4.914	6.939	-328.346
745	8.222	-20.513	-332.726
746	10.124	1.413	-328.671
747	8.900	-16.247	-331.151
748	9.919	-4.454	-328.810
749	16.348	-15.855	-333.061
750	18.301	-2.088	-331.109
751	-4.147	6.254	-328.185
752	5.506	0.235	-327.926
753	3.525	17.434	-330.866
754	-14.174	-2.533	-329.724
755	1.292	15.362	-330.039
756	-10.801	-6.884	-329.278
757	-7.643	20.374	-332.562
758	3.381	-9.007	-328.550
759	4.929	-15.809	-330.421
760	-13.320	15.867	-332.077
761	-1.975	2.237	-327.712
762	-9.094	-7.369	-329.001
763	13.169	5.909	-329.734
764	-19.890	4.891	-331.972
765	2.463	20.142	-331.888
766	14.144	15.548	-332.215
767	11.729	-1.130	-329.020
768	-19.112	-1.634	-331.415
769	19.999	8.056	-332.467
770	9.246	4.179	-328.655
771	-4.203	-10.400	-328.887
772	17.398	-4.711	-330.956
773	14.596	-17.167	-332.940
774	-5.816	15.349	-330.370
775	-1.798	2.396	-327.712
776	-8.002	-3.166	-328.363
777	-14.094	-0.960	-329.643
778	11.802	2.846	-329.107
779	5.685	14.122	-329.977
780	15.366	-10.336	-331.148
781	-8.218	-0.668	-328.302
782	-8.092	-3.060	-328.371
783	18.669	11.990	-332.769
784	14.249	-1.327	-329.697
785	4.690	6.609	-328.279
786	0.715	-2.511	-327.691
787	-4.268	-5.080	-328.062
788	18.712	9.011	-332.101
789	-8.308	-6.525	-328.743
790	-15.694	4.519	-330.342
791	6.057	7.957	-328.625
792	0.674	-18.639	-331.201
793	21.208	3.109	-332.407
794	-20.864	-1.192	-332.159
795	15.034	-1.602	-329.944
796	-6.885	-8.166	-328.768
797	-9.452	-2.290	-328.570
798	15.875	9.658	-331.173
799	-4.676	-14.683	-330.036
800	-11.750	17.413	-332.209
801	-3.514	10.932	-328.949
802	4.294	1.711	-327.836
803	11.668	17.205	-332.109
804	1.124	5.592	-327.947
805	19.121	-1.996	-331.433
806	15.761	8.732	-330.953
807	-6.708	-11.024	-329.303
808	-3.175	-12.719	-329.358
809	16.817	2.407	-330.572
810	10.221	12.003	-330.152
811	-15.058	1.371	-329.944
812	12.973	-3.796	-329.469
813	-0.614	12.928	-329.313
814	-3.110	6.849	-328.188
815	3.193	-15.782	-330.264
816	1.626	-4.410	-327.843
817	-20.144	9.138	-332.736
818	17.814	5.569	-331.206
819	3.620	15.816	-330.306
820	-16.422	-15.219	-332.869
821	1.187	15.692	-330.143
822	13.220	-15.723	-331.999
823	4.337	-16.048	-330.443
824	-2.003	18.024	-330.998
825	-1.516	20.543	-332.024
826	8.282	-0.625	-328.312
827	7.559	0.472	-328.196
828	-11.288	-11.889	-330.364
829	2.238	1.102	-327.685
830	-1.752	2.704	-327.726
831	19.034	-8.986	-332.228
832	20.286	-4.722	-332.127
833	22.239	0.011	-332.794
834	9.185	-4.063	-328.634
835	-11.528	9.652	-329.918
836	12.823	-14.047	-331.349
837	-21.661	7.382	-333.117
838	7.634	5.613	-328.522
839	7.107	7.076	-328.631
840	3.600	-17.862	-331.032
841	-1.541	-1.598	-327.672
842	14.105	-0.535	-329.640
843	-13.542	14.233	-331.609
844	3.717	-17.780	-331.010
845	10.023	20.568	-333.115
846	-9.421	5.100	-328.775
847	9.166	12.784	-330.141
848	-13.640	9.109	-330.366
849	-18.264	-11.854	-332.568
850	-1.499	17.587	-330.815
851	-11.856	-8.341	-329.753
852	10.673	-11.983	-330.245
853	-1.445	-4.454	-327.841
854	-9.118	20.445	-332.867
855	-3.829	-8.913	-328.565
856	-3.995	11.748	-329.174
857	-3.402	18.005	-331.072
858	4.824	-9.353	-328.734
859	16.408	10.258	-331.486
860	11.868	-3.991	-329.203
861	-20.166	8.680	-332.655
862	-1.792	17.252	-330.701
863	20.231	1.267	-331.878
864	-8.874	1.636	-328.437
865	13.953	11.257	-330.919
866	-12.039	-5.592	-329.403
867	4.964	-19.293	-331.727
868	-0.047	-8.703	-328.380
869	5.190	20.947	-332.476
870	14.076	9.305	-330.531
871	15.002	8.050	-330.586
872	17.489	4.342	-330.954
873	-9.492	-10.902	-329.740
874	-0.264	22.500	-332.924
875	12.465	-16.786	-332.164
