Evt     Eprim   Etot    LXe     LXeTime PMT     PMTTime Seed1           Seed2           First   Flags
#       MeV     MeV     hits    ns      hits    ns                                      hit

370   	0x1.eb851eb851eb9p-5	0x1.a32e6dd194b2bp-7	12	0x1.c243f54a8f684p-14	12	0x1.0b6496afdd295p+6	1	36556168	gamma	gamma electron 
372   	0x1.eb851eb851eb9p-5	0x1.e6827aa425b2cp-6	33	0x1.68471abfef75fp-18	33	0x1.bf7ce9cc49bd5p+5	1	36556168	gamma	gamma electron 
373   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	58	0x1.d1237e17a0d47p-18	51	0x1.40f93b9219e6bp+5	1	36556168	gamma	gamma electron 
374   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	65	0x1.a9033103358e8p-18	56	0x1.5c069a3616de9p+5	1	36556168	gamma	gamma electron 
379   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	56	0x1.853142ff192bcp-18	62	0x1.54f84191415bdp+5	1	36556168	gamma	gamma electron 
381   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	62	0x1.2bb92928e2487p-17	59	0x1.81577c1f57efep+5	1	36556168	gamma	gamma electron 
383   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	54	0x1.63adb131ea8a3p-18	62	0x1.a1b13547a74edp+5	1	36556168	gamma	gamma electron 
385   	0x1.eb851eb851eb9p-5	0x1.be85e22cb0624p-7	5	0x1.bb656f45ca324p-17	7	0x1.4876b629e6521p+5	1	36556168	gamma	gamma electron 
390   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb1p-5	80	0x1.777f7cb2d58f2p-18	67	0x1.7ec9bc9722a1p+5	1	36556168	gamma	gamma electron 
395   	0x1.eb851eb851eb9p-5	0x1.5f96c6613a312p-6	38	0x1.435d8145e5809p-12	19	0x1.deafb220e43d6p+5	1	36556168	e-	electron 
397   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81fp-6	23	0x1.41506721cdaf7p-16	20	0x1.a1c3147258bbp+4	1	36556168	gamma	gamma electron 
398   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	46	0x1.f95ade5309509p-18	60	0x1.469cc6bf3ee01p+5	1	36556168	gamma	gamma electron 
400   	0x1.eb851eb851eb9p-5	0x1.337f56c1d8538p-5	58	0x1.25a678a53f8cep-15	33	0x1.41cfde43c20c8p+5	1	36556168	e-	electron 
403   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	52	0x1.241d57233ca1ep-17	64	0x1.636ed4721f83ap+5	1	36556168	gamma	gamma electron 
407   	0x1.eb851eb851eb9p-5	0x1.3981d883e3f0ap-6	35	0x1.41b2eb71c8997p-17	19	0x1.4200859e0a856p+5	1	36556168	gamma	gamma electron 
410   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	57	0x1.93043741e569ep-18	52	0x1.b111489e08b7cp+5	1	36556168	gamma	gamma electron 
411   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	53	0x1.1ec338d243d26p-17	53	0x1.150fedb0dd8cep+5	1	36556168	gamma	gamma electron 
414   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	58	0x1.0461def6f6c82p-17	59	0x1.7f9d8812253d8p+5	1	36556168	gamma	gamma electron 
416   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	59	0x1.843d73daadb16p-10	55	0x1.7d7341777cbdep+5	1	36556168	gamma	gamma electron 
421   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb5p-5	51	0x1.23b1d39ba20f5p-17	60	0x1.44c1b223640cfp+5	1	36556168	gamma	gamma electron 
424   	0x1.eb851eb851eb9p-5	0x1.7679d862001cfp-5	70	0x1.6d854ad0f35f4p-17	38	0x1.96b19f612ae27p+5	1	36556168	gamma	gamma electron 
427   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	54	0x1.0fc21c5510432p-15	38	0x1.21fc8b5fe10f6p+5	1	36556168	gamma	gamma electron 
430   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	74	0x1.0b6b2ff21b1c5p-9	154	0x1.7d8a4c66f3351p+5	1	36556168	gamma	gamma electron 
433   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	56	0x1.881b05712d989p-10	176	0x1.a6406e9c1aa09p+5	1	36556168	gamma	gamma electron 
435   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	49	0x1.4fc714e642765p-9	159	0x1.951be666e595bp+5	1	36556168	gamma	gamma electron 
436   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	63	0x1.f93c2cf0a9e9cp-15	70	0x1.a403d17c1ea2cp+5	1	36556168	gamma	gamma electron 
437   	0x1.eb851eb851eb9p-5	0x1.1b8fa87f0faa8p-6	19	0x1.46976f8abc1e2p-15	19	0x1.023f3eaa31b52p+5	1	36556168	gamma	gamma electron 
441   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	27	0x1.835cbbb3f6f32p-17	24	0x1.6e5b734440809p+5	1	36556168	gamma	gamma electron 
443   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	54	0x1.747649068c53p-18	49	0x1.a4f1e928efe14p+5	1	36556168	gamma	gamma electron 
446   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	51	0x1.ac1edc3402a56p-17	61	0x1.724de029684ap+5	1	36556168	gamma	gamma electron 
447   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	26	0x1.e4903084b40afp-18	30	0x1.2bdfaa5bcf0c1p+5	1	36556168	gamma	gamma electron 
448   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	55	0x1.a5edd9bd03c7fp-15	48	0x1.51d588fc7c3adp+5	1	36556168	gamma	gamma electron 
451   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	57	0x1.c6678fc45ade6p-18	106	0x1.5e91d573709b5p+5	1	36556168	gamma	gamma electron 
456   	0x1.eb851eb851eb9p-5	0x1.b7757b95546ebp-5	84	0x1.00f03b842375dp-8	156	0x1.7cf13f4f5066ap+5	1	36556168	gamma	gamma electron 
463   	0x1.eb851eb851eb9p-5	0x1.a3ff1c47c7f62p-6	22	0x1.514a0ca5131b3p-15	25	0x1.bbb2d1faccfbbp+5	1	36556168	gamma	gamma electron 
467   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	37	0x1.e8700b5b66757p-18	58	0x1.735632b2d6c2bp+5	1	36556168	gamma	gamma electron 
469   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81ep-6	21	0x1.d61213c70ac7dp-18	25	0x1.7fd5648aaa674p+5	1	36556168	gamma	gamma electron 
471   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	62	0x1.8340735b20dddp-18	84	0x1.b82ce513c7fbdp+5	1	36556168	gamma	gamma electron 
479   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91933p-6	41	0x1.5d5b5b76cac7ep-10	83	0x1.4f24e601f2ef4p+5	1	36556168	gamma	gamma electron 
486   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dd2p-6	25	0x1.40b1a33db7ef1p-17	20	0x1.d57dfbe82a62cp+5	1	36556168	gamma	gamma electron 
490   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb2p-5	60	0x1.7444c1b6b5f43p-18	60	0x1.4ce605f270979p+5	1	36556168	gamma	gamma electron 
494   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	56	0x1.dd9f6f5922ba8p-18	56	0x1.ba8010a7e6138p+5	1	36556168	gamma	gamma electron 
498   	0x1.eb851eb851eb9p-5	0x1.3b819b7ef0905p-5	79	0x1.3ea39e0d9d9fdp-10	27	0x1.48b1ae7b2301bp+5	1	36556168	e-	electron 
502   	0x1.eb851eb851eb9p-5	0x1.1b8fa87f0faa8p-6	26	0x1.acc74ce43595cp-16	19	0x1.b52d908a6295ep+5	1	36556168	gamma	gamma electron 
503   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	60	0x1.5558cfe3c1fd8p-18	77	0x1.6827d0373d3fap+5	1	36556168	gamma	gamma electron 
505   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91933p-6	28	0x1.846cbe5d111a4p-17	30	0x1.15d1641f83931p+5	1	36556168	gamma	gamma electron 
507   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	46	0x1.12b88fcb9a133p-16	59	0x1.3a89c8546f323p+5	1	36556168	gamma	gamma electron 
508   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	63	0x1.4002c8f4aefb4p-17	67	0x1.833736069bbdep+5	1	36556168	gamma	gamma electron 
510   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	45	0x1.6fd4e24afe544p-18	47	0x1.46df221f1e722p+5	1	36556168	gamma	gamma electron 
511   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	45	0x1.0dbe76c8897eep-10	50	0x1.45da555bfe2f4p+5	1	36556168	gamma	gamma electron 
515   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88ddp-6	33	0x1.b78c3312e2af7p-17	32	0x1.4b1ac94b0b479p+5	1	36556168	gamma	gamma electron 
517   	0x1.eb851eb851eb9p-5	0x1.b8ecdbc5da3cdp-7	21	0x1.53a942a5deb46p-18	11	0x1.19c197719d1acp+5	1	36556168	gamma	gamma electron 
519   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	71	0x1.a21cc7a1072fcp-10	72	0x1.4f6c4b242b19ap+5	1	36556168	gamma	gamma electron 
521   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81ep-6	22	0x1.92eb6a5479cfep-15	22	0x1.b061fd9601362p+5	1	36556168	gamma	gamma electron 
523   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	58	0x1.ceb62619f27b5p-10	70	0x1.33707465ebc75p+5	1	36556168	gamma	gamma electron 
525   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	48	0x1.570e812d8ef51p-18	79	0x1.a468fca68203p+5	1	36556168	gamma	gamma electron 
526   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	67	0x1.e314d790ed58cp-16	58	0x1.5404b4ef98c29p+5	1	36556168	gamma	gamma electron 
527   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	55	0x1.60e08b524596cp-18	66	0x1.adf8a9fbb6823p+5	1	36556168	gamma	gamma electron 
530   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebdp-5	64	0x1.95cd70de8a54ep-14	59	0x1.754aa1de3a5b3p+5	1	36556168	gamma	gamma electron 
532   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	57	0x1.6f369d7d1e0cp-10	141	0x1.98a0cb84d8124p+5	1	36556168	gamma	gamma electron 
534   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebdp-5	95	0x1.598e9dd51b4dfp-15	62	0x1.84da83966cc48p+5	1	36556168	gamma	gamma electron 
539   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	33	0x1.9ddec02a27629p-18	34	0x1.5d4b85d34084fp+5	1	36556168	gamma	gamma electron 
541   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91938p-6	27	0x1.aa46d11b88b21p-18	35	0x1.4267bb8c9178fp+5	1	36556168	gamma	gamma electron 
544   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81ap-6	33	0x1.9e37f74e21721p-18	19	0x1.1535021bdc567p+5	1	36556168	gamma	gamma electron 
545   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb5p-5	56	0x1.5fee986277ba4p-18	60	0x1.64bda3b01b521p+5	1	36556168	gamma	gamma electron 
551   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dccp-6	30	0x1.9d2e97b852f62p-18	30	0x1.3b21e131606e4p+5	1	36556168	gamma	gamma electron 
554   	0x1.eb851eb851eb9p-5	0x1.13388480ba23fp-5	51	0x1.3a9cf4801101p-16	34	0x1.d89dd6de9aba1p+5	1	36556168	e-	electron 
556   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	76	0x1.6455bb520ec53p-18	55	0x1.71a51e2c89cb7p+5	1	36556168	gamma	gamma electron 
557   	0x1.eb851eb851eb9p-5	0x1.08824406918ecp-5	64	0x1.130cc3818c56cp-16	43	0x1.7045de0afd6eap+5	1	36556168	e-	electron 
558   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	33	0x1.fe7816b4372eap-17	30	0x1.9f3a771788a74p+5	1	36556168	gamma	gamma electron 
559   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	79	0x1.5ff0e8244d97fp-16	75	0x1.6ab8163fe17f1p+5	1	36556168	gamma	gamma electron 
561   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	58	0x1.3aa81161922bfp-9	127	0x1.b82bce7faa24dp+5	1	36556168	gamma	gamma electron 
563   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	59	0x1.5e7c767166f02p-18	61	0x1.787ee13b4dd0cp+5	1	36556168	gamma	gamma electron 
564   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	54	0x1.58be66e7fc727p-18	54	0x1.d0601baa8bab6p+5	1	36556168	gamma	gamma electron 
566   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	81	0x1.88a98fef82912p-18	74	0x1.758cf356158e1p+5	1	36556168	gamma	gamma electron 
569   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcdp-6	39	0x1.9553d84ca7788p-18	28	0x1.adada23c99992p+5	1	36556168	gamma	gamma electron 
575   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	51	0x1.620677097637fp-18	65	0x1.7de4570678989p+5	1	36556168	gamma	gamma electron 
577   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dccp-6	23	0x1.97cbff0c7c5dbp-18	38	0x1.a8fcb60c167f2p+5	1	36556168	gamma	gamma electron 
578   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	14	0x1.9492b28225308p-10	97	0x1.6fde353f88af6p+5	1	36556168	gamma	gamma electron 
584   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	52	0x1.5b31a5cb1f6ecp-16	51	0x1.8760fede70e7dp+5	1	36556168	gamma	gamma electron 
586   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	75	0x1.4477bfd088181p-17	63	0x1.879fd54a714c5p+5	1	36556168	gamma	gamma electron 
588   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb4p-5	64	0x1.cd91eb9a9b1f6p-18	62	0x1.9a2d8a0a224d8p+5	1	36556168	gamma	gamma electron 
589   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81bp-6	28	0x1.ceb1f5f47981p-18	25	0x1.0dc0443008aa5p+5	1	36556168	gamma	gamma electron 
593   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	48	0x1.2349e86f37e9bp-15	57	0x1.7ecb7b09202d3p+5	1	36556168	gamma	gamma electron 
594   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcap-6	45	0x1.2e4a9fbb712e3p-16	32	0x1.020b34f7f1819p+6	1	36556168	gamma	gamma electron 
599   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	59	0x1.f5732e88fe0bp-17	66	0x1.853b0a953d2f1p+5	1	36556168	gamma	gamma electron 
601   	0x1.eb851eb851eb9p-5	0x1.7f6d9e690c333p-5	44	0x1.fe7c49eb9654bp-14	42	0x1.c10018c67a014p+5	1	36556168	gamma	gamma electron 
603   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	66	0x1.f3ec9b3b3c486p-11	71	0x1.959f1ed591f36p+5	1	36556168	gamma	gamma electron 
606   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	56	0x1.13e64234782f9p-17	67	0x1.75c6927449a56p+5	1	36556168	gamma	gamma electron 
610   	0x1.eb851eb851eb9p-5	0x1.15e39857b61f8p-7	17	0x1.4dcb197546d71p-17	8	0x1.bab92d2892082p+5	1	36556168	gamma	gamma electron 
613   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcbp-6	38	0x1.162d7f9bb6598p-17	24	0x1.54c959b4e20dfp+5	1	36556168	gamma	gamma electron 
619   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	29	0x1.dc84fb79cf4bcp-18	29	0x1.86b78ee15662cp+5	1	36556168	gamma	gamma electron 
628   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	49	0x1.0ddfb21ffa53bp-9	105	0x1.8a5ee227f207cp+5	1	36556168	gamma	gamma electron 
630   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91933p-6	34	0x1.18f6c27c9cee9p-17	29	0x1.09ab5ec3cdbfep+6	1	36556168	gamma	gamma electron 
631   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcap-6	24	0x1.5a5f29b1e656ap-17	31	0x1.4e11b7f65de8ep+5	1	36556168	gamma	gamma electron 
632   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	65	0x1.14155d34b414bp-17	76	0x1.896c010c53057p+5	1	36556168	gamma	gamma electron 
639   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dccp-6	30	0x1.bd050de8d1c1ep-16	21	0x1.086f9a60cf129p+5	1	36556168	gamma	gamma electron 
642   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	29	0x1.1b00b1c681bb8p-16	62	0x1.5105b428efad5p+5	1	36556168	gamma	gamma electron 
646   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	85	0x1.e8536608f71e4p-17	48	0x1.76dbed7f4ebfcp+5	1	36556168	gamma	gamma electron 
647   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	52	0x1.29ac62c26156p-15	96	0x1.75717717ff7b2p+5	1	36556168	gamma	gamma electron 
648   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	43	0x1.39b8b2935f197p-10	71	0x1.9a1213946e0fdp+5	1	36556168	gamma	gamma electron 
651   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	62	0x1.54a9a7448cb68p-18	75	0x1.64590f6dfe1e3p+5	1	36556168	gamma	gamma electron 
653   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81bp-6	27	0x1.d0cea482542bap-18	20	0x1.83536595ae499p+5	1	36556168	gamma	gamma electron 
656   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	54	0x1.bf8fea95ad9bcp-18	65	0x1.8d10a80355951p+5	1	36556168	gamma	gamma electron 
658   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	76	0x1.28efa99322893p-10	76	0x1.70bffa92a0307p+5	1	36556168	gamma	gamma electron 
660   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	49	0x1.41a0d1a4cc438p-10	74	0x1.f9b50080def88p+5	1	36556168	gamma	gamma electron 
665   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	60	0x1.0196c2c06a365p-14	49	0x1.61457ec91bc8cp+5	1	36556168	gamma	gamma electron 
666   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	43	0x1.a0841e6592d46p-10	154	0x1.6d8d32d994dafp+5	1	36556168	gamma	gamma electron 
668   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	53	0x1.2412b729a088p-17	68	0x1.35ecfee7c160ep+5	1	36556168	gamma	gamma electron 
669   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	56	0x1.a1054fd5dddb2p-18	54	0x1.712c13ad56049p+5	1	36556168	gamma	gamma electron 
680   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	61	0x1.4550900c7102ep-17	37	0x1.458eaf3297bc2p+5	1	36556168	gamma	gamma electron 
683   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcdp-6	30	0x1.4f368365b8e6bp-9	44	0x1.ce40420302c0fp+5	1	36556168	gamma	gamma electron 
689   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	53	0x1.f8abf823e2336p-10	56	0x1.4fd2b00963b9cp+5	1	36556168	gamma	gamma electron 
692   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81dp-6	27	0x1.a6572aaf016c5p-15	19	0x1.43da047803866p+5	1	36556168	gamma	gamma electron 
693   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	61	0x1.4f122576f112cp-17	50	0x1.73fad182ad31ap+5	1	36556168	gamma	gamma electron 
694   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	61	0x1.c09c9fa13c164p-18	53	0x1.b71369151bd9ap+5	1	36556168	gamma	gamma electron 
699   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	56	0x1.a241293983081p-11	56	0x1.b8936b855ed41p+5	1	36556168	gamma	gamma electron 
702   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91935p-6	29	0x1.f541ccfab620fp-17	23	0x1.6fdc5572573dap+5	1	36556168	gamma	gamma electron 
704   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	59	0x1.69bb260030705p-17	59	0x1.6ed826bbb3e99p+5	1	36556168	gamma	gamma electron 
705   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91931p-6	33	0x1.3bda0c96500fdp-17	25	0x1.1f085c7bb56d4p+5	1	36556168	gamma	gamma electron 
706   	0x1.eb851eb851eb9p-5	0x1.92f895a873513p-7	8	0x1.28dcb860db9d3p-13	12	0x1.621df96a14c4bp+5	1	36556168	gamma	gamma electron 
711   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	46	0x1.2bf9cbaecc2b6p-9	150	0x1.66f295630aa88p+5	1	36556168	gamma	gamma electron 
712   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	63	0x1.ac848fc59d5dp-10	170	0x1.80cdcce9cf616p+5	1	36556168	gamma	gamma electron 
720   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	52	0x1.7920f81f9d035p-15	34	0x1.aaf2d69fe4ce7p+5	1	36556168	gamma	gamma electron 
721   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91935p-6	49	0x1.71beb88ba29b9p-15	26	0x1.acb496b2399cdp+5	1	36556168	gamma	gamma electron 
722   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	59	0x1.52b886e10ec79p-17	47	0x1.9234e5f76e4d5p+5	1	36556168	gamma	gamma electron 
724   	0x1.eb851eb851eb9p-5	0x1.5d12f822e0e15p-5	55	0x1.61137c9c229d9p-11	34	0x1.9890c96d79b04p+5	1	36556168	gamma	gamma electron 
725   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	45	0x1.34acedc12bd2p-14	31	0x1.60676f294aca1p+5	1	36556168	gamma	gamma electron 
726   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	32	0x1.52709abbfacb6p-16	24	0x1.577721258df56p+5	1	36556168	gamma	gamma electron 
727   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	55	0x1.db58acd90ec6bp-17	55	0x1.475f2bcae3a5ep+5	1	36556168	gamma	gamma electron 
728   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	56	0x1.7973cd2b2afc8p-18	56	0x1.799bdc74d4886p+5	1	36556168	gamma	gamma electron 
737   	0x1.eb851eb851eb9p-5	0x1.3fb5576541a35p-5	31	0x1.6cc8b9f38b4c7p-18	37	0x1.99dbd58fd8a7bp+5	1	36556168	gamma	gamma electron 
744   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	63	0x1.c49f8dbf80236p-10	65	0x1.b806bba3a2f3bp+5	1	36556168	gamma	gamma electron 
747   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	36	0x1.5bd9d0207e8d4p-18	31	0x1.da281443d170dp+5	1	36556168	gamma	gamma electron 
748   	0x1.eb851eb851eb9p-5	0x1.356f0a7bbd44p-5	60	0x1.0cee59ba68587p-10	36	0x1.b0d974685adbfp+5	1	36556168	e-	electron 
749   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	54	0x1.0dd44316e593cp-17	62	0x1.49ad17ce04b4fp+5	1	36556168	gamma	gamma electron 
752   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	68	0x1.85a4d76170002p-18	48	0x1.99342f45da518p+5	1	36556168	gamma	gamma electron 
753   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dccp-6	31	0x1.35a97de8b44dep-17	22	0x1.b9f449f876d95p+5	1	36556168	gamma	gamma electron 
754   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	60	0x1.43a0d6da1db1bp-17	43	0x1.c7dd19b0895bdp+5	1	36556168	gamma	gamma electron 
756   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	56	0x1.58b38c3aa5bdep-16	40	0x1.08ed414bc8c47p+6	1	36556168	gamma	gamma electron 
762   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	35	0x1.f78448b42b1dcp-18	33	0x1.b0dad3ec3b37ap+5	1	36556168	gamma	gamma electron 
768   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	77	0x1.509fe03e4f281p-9	73	0x1.5f08660829f23p+5	1	36556168	gamma	gamma electron 
777   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	69	0x1.5fdb3dede9027p-16	49	0x1.023097e4bbe7ap+5	1	36556168	gamma	gamma electron 
780   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	22	0x1.3919a179f65fep-10	40	0x1.72584c592fc9fp+5	1	36556168	gamma	gamma electron 
785   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91931p-6	36	0x1.8e0a56b2e34fcp-17	26	0x1.6c709d78d8216p+5	1	36556168	gamma	gamma electron 
786   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	52	0x1.74a41fbf0e7a1p-16	48	0x1.56a5dd043a913p+5	1	36556168	gamma	gamma electron 
790   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	55	0x1.943be61ae4b9ap-13	58	0x1.583f8126b60a4p+5	1	36556168	gamma	gamma electron 
791   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91932p-6	32	0x1.537e7bd57f4a2p-18	35	0x1.946e6133c639fp+5	1	36556168	gamma	gamma electron 
797   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	53	0x1.5383688136f93p-18	36	0x1.52e18b46c5c7fp+5	1	36556168	gamma	gamma electron 
800   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	28	0x1.9eed54b5a9272p-10	160	0x1.b7a20dcbb296fp+5	1	36556168	gamma	gamma electron 
802   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	55	0x1.600687bf0be02p-18	62	0x1.757a95a79937fp+5	1	36556168	gamma	gamma electron 
804   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcdp-6	38	0x1.6a470940861bcp-17	26	0x1.95a600724cc9fp+5	1	36556168	gamma	gamma electron 
